#,Title,JPja,USen
1,Item_Cook_A_01_BaseName,串焼きキノコ,Mushroom Skewer
2,Item_Cook_A_01_Desc,"キノコの風味が香るシンプルな串焼き
カラフルな見た目が食欲をそそる","This simple mushroom-packed skewer has its
colorful presentation to thank for its appeal."
3,Item_Cook_A_01_Name,串焼きキノコ,Mushroom Skewer
4,Item_Cook_A_02_BaseName,包み焼きキノコ,Steamed Mushrooms
5,Item_Cook_A_02_Desc,"香りの良い山菜でキノコを包んで焼き上げた
ヘルシーな野菜料理","A healthy vegetable dish achieved by
steaming mushrooms in plant leaves."
6,Item_Cook_A_02_Name,包み焼きキノコ,Steamed Mushrooms
7,Item_Cook_A_03_BaseName,蒸し焼き果実,Steamed Fruit
8,Item_Cook_A_03_Desc,"完全に熟す前のフルーツを
香りの高い山菜で包んで蒸し焼きにした郷土料理","A regional dish made by steaming near-
ripened fruits in the leaves of fragrant plants."
9,Item_Cook_A_03_Name,蒸し焼き果実,Steamed Fruit
10,Item_Cook_A_04_BaseName,包み焼き魚,Steamed Fish
11,Item_Cook_A_04_Desc,"新鮮な魚を香りの強い野草で包み
じっくり焼き上げた手の込んだ料理","A refined dish made by wrapping a fresh fish
in fragrant wild greens and cooking it."
12,Item_Cook_A_04_Name,包み焼き魚,Steamed Fish
13,Item_Cook_A_05_BaseName,包み焼き肉,Steamed Meat
14,Item_Cook_A_05_Desc,"肉のうまみを逃がさないよう
香りの良い山菜で包んで焼き上げた蒸し焼き","This meat dish has been wrapped in fragrant
leaves and steamed to preserve its moisture."
15,Item_Cook_A_05_Name,包み焼き肉,Steamed Meat
16,Item_Cook_A_07_BaseName,果実のキノコあえ,Fruit and Mushroom Mix
17,Item_Cook_A_07_Desc,"焼くことで果実の甘みが凝縮され
独特の食感まで生まれたアイデア料理","This dish contrasts the sweetness of fruit with
the savoriness of mushrooms."
18,Item_Cook_A_07_Name,果実のキノコあえ,Fruit and Mushroom Mix
19,Item_Cook_A_08_BaseName,串焼き魚キノコ添え,Fish and Mushroom Skewer
20,Item_Cook_A_08_Desc,"新鮮な魚の串焼きに香りの高いキノコを添えた
シンプルながら味わい深い料理","A simple dish made by cooking skewered,
fresh fish alongside fragrant mushrooms."
21,Item_Cook_A_08_Name,串焼き魚キノコ添え,Fish and Mushroom Skewer
22,Item_Cook_A_09_BaseName,串焼き肉キノコ添え,Meat and Mushroom Skewer
23,Item_Cook_A_09_Desc,"新鮮な肉をメインに山の恵みをふんだんに使った
ボリューム満点の串焼き料理","A filling dish made by grilling various
mountain ingredients with meat."
24,Item_Cook_A_09_Name,串焼き肉キノコ添え,Meat and Mushroom Skewer
25,Item_Cook_A_10_BaseName,たまご焼き,Omelet
26,Item_Cook_A_10_Desc,"新鮮なたまごをふっくらと焼き上げた
朝食にぴったりな定番たまご料理","This simple dish is common all over Hyrule.
Simply fry egg until it's nice and plump."
27,Item_Cook_A_10_Name,たまご焼き,Omelet
28,Item_Cook_A_11_BaseName,甘露煮キノコ,Glazed Mushrooms
29,Item_Cook_A_11_Desc,"ハチミツを加えて甘辛く煮込んだキノコ料理
濃厚で奥深い味わい","The honey in this mushroom dish gives it a
sweet, complex taste and a savory finish."
30,Item_Cook_A_11_Name,甘露煮キノコ,Glazed Mushrooms
31,Item_Cook_A_12_BaseName,甘露煮肉,Glazed Meat
32,Item_Cook_A_12_Desc,"ハチミツの甘さが肉にしみこんで
ただ焼くだけでは味わえない深い味わい","The sweetness of the honey permeates the
meat, giving it a complex taste profile."
33,Item_Cook_A_12_Name,甘露煮肉,Glazed Meat
34,Item_Cook_A_13_BaseName,甘露煮魚,Glazed Seafood
35,Item_Cook_A_13_Desc,"ハチミツで煮込んだ甘辛い魚料理
柔らかくなった骨まで食べられる","A seafood dish that you can actually
wolf down whole!"
36,Item_Cook_A_13_Name,甘露煮魚,Glazed Seafood
37,Item_Cook_A_14_BaseName,甘露煮野菜,Glazed Veggies
38,Item_Cook_A_14_Desc,"ハチミツを使って野菜を甘辛く煮込んだ料理
生では食べにくい野菜もおいしくいただける","Don't like the taste of vegetables? Simply
sauté them in honey for a salty-sweet flavor!"
39,Item_Cook_A_14_Name,甘露煮野菜,Glazed Veggies
40,Item_Cook_B_01_BaseName,焼き山菜,Fried Wild Greens
41,Item_Cook_B_01_Desc,"一番簡単な野菜料理
フレッシュな野草を さっと炒めた一品","A basic vegetable dish made by sautéing
fresh wild plants."
