#,Title,JPja,USen
1,Weapon_Bow_001_Desc,"旅人が使う護身用の小振りな弓
矢があれば離れた敵を攻撃することができる","A small bow used by travelers for protection.
It doesn't do a lot of damage, but it can be
used to attack foes from a distance."
2,Weapon_Bow_001_Name,旅人の弓,Traveler's Bow
3,Weapon_Bow_001_PictureBook,"旅人が使う護身用の小振りな弓
矢があれば離れた敵を攻撃することができる","A small bow used by travelers for protection.
It doesn't do a lot of damage, but it can be
used to attack foes from a distance."
4,Weapon_Bow_002_Desc,"戦闘用に攻撃力を高めた弓
より大きなダメージを与えることができる
木で作られているので火が付くと燃えてしまう","A bow designed for armed conflict.
Inflicts more damage than a civilian bow,
but it will still burn if it touches fire."
5,Weapon_Bow_002_Name,兵士の弓,Soldier’s Bow
6,Weapon_Bow_002_PictureBook,"戦闘用に攻撃力を高めた弓
より大きなダメージを与えることができる
木で作られているので火が付くと燃えてしまう","A bow designed for armed conflict.
Inflicts more damage than a civilian bow,
but it will still burn if it touches fire."
7,Weapon_Bow_003_Desc,"動物の骨をくくりつけて強化されたボコ弓
乱暴な作りではあるが軽くて扱いやすい
耐久性が増しており射撃の威力も上がった","An upgraded Boko bow bound with animal
bone to boost its durability and firepower.
Its craftsmanship is sloppy, but it's light and
easy to use."
8,Weapon_Bow_003_Name,トゲボコ弓,Spiked Boko Bow
9,Weapon_Bow_003_PictureBook,"動物の骨をくくりつけて強化されたボコ弓
乱暴な作りではあるが軽くて扱いやすい
耐久性が増しており射撃の威力も上がった","An upgraded Boko bow bound with animal
bone to boost its durability and firepower.
Its craftsmanship is sloppy, but it's light and
easy to use."
10,Weapon_Bow_004_Desc,"ボコブリンが使う簡素な弓
適当な木の枝に弦を張っただけなので
射撃の威力は あまり期待できない","A basic Bokoblin bow made of wood. It's
made by taking any tree branch and just
tying a string to either end, so don't expect
much in the way of combat effectiveness."
11,Weapon_Bow_004_Name,ボコ弓,Boko Bow
12,Weapon_Bow_004_PictureBook,"ボコブリンが使う簡素な弓
適当な木の枝に弦を張っただけなので
射撃の威力は あまり期待できない","A basic Bokoblin bow made of wood. It's
made by taking any tree branch and just
tying a string to either end, so don't expect
much in the way of combat effectiveness."
13,Weapon_Bow_006_Desc,"リザルフォスが作った木製の弓
大型の魚の骨を組み合わせて作られており
単純な木製の弓よりも破壊力がある","A wooden bow created by Lizalfos. It's
reinforced by the bones of a large fish—
a marked improvement over any standard
wooden bow."
14,Weapon_Bow_006_Name,リザルボウ,Lizal Bow
15,Weapon_Bow_006_PictureBook,"リザルフォスが作った木製の弓
大型の魚の骨を組み合わせて作られており
単純な木製の弓よりも破壊力がある","A wooden bow created by Lizalfos. It's
reinforced by the bones of a large fish—
a marked improvement over any standard
wooden bow."
16,Weapon_Bow_009_Desc,"ライネルが携える武骨な金属製の弓
複数の矢を同時に打ち出す事ができる
広がる射線は素早く動く敵を射抜くのに最適","A Lynel-made bow crafted from rough metal.
True to the vicious nature of Lynel weaponry,
it fires a spread of multiple arrows at once.
Ideal for taking down quick-moving targets."
17,Weapon_Bow_009_Name,ライネルの弓,Lynel Bow
