#,Title,JPja,USen
1,BreakBattery_00,よし！いいぞ！,That's it!
2,BreakBattery_01,その調子だ！,That's the way!
3,BreakBattery_02,次がラストだ！,One more!
4,BreakBattery_03,見事だ！,We did it!
5,BreakTarget_00,ほう… やるな,Hey...not bad.
6,BreakTarget_01,その調子だ,Keep it up.
7,BreakTarget_02,いいな！,That's it!
8,BreakTarget_03,よーし あと１つだ！,One more!
9,BreakTarget_04,見事だ！,Perfect!
10,Do_00,まだいけるか？,You got it?
11,Do_01,大丈夫か？,Everything all right?
12,Do_02,怪我はないか？,You holding up OK?
13,Do_03,どうしたんだ？,What's going on?
14,Do_04,どうした？！,What's wrong?!
15,GoBattle_00,行くぞ！,Here we go!
16,GoBattle_01,頼んだぞ！,It's on you!
17,GoBattle_02,行けー！,Go for it!
18,GoBattle_03,任せた！,You got it!
19,GoBattle_04,任せたぞ！,It's up to you!
20,LockOn_00,気をつけろよ！！！,Watch out!
21,LockOn_01,危ないぞ！！！,We're in hot!
22,LockOn_02,狙われてるぞ！！！,It's targeting us!
23,LockOn_03,避けるんだ！！！,Out of the way!
24,LockOn_04,気をつけろ！！！,Be careful!
25,Rescue_00,危な～い！！,Look out!
26,Rescue_01,大丈夫かぁーー！！！,You all right?!
27,Rescue_02,掴まれーーー！！！,Hold on tight!!
28,Rescue_03,今いくぞーーー！！！,Here we go!!
29,Rescue_04,リンクーーー！！！,Link!
30,Rescue_AreaOut_00,おい！どこへ行くんだ,Where are you off to?!
