#,Title,JPja,USen
1,CannonBack_00,よっと！,""""
2,CannonBack_01,はっと！,""""
3,CannonBack_02,ほっと！,""""
4,CannonBack_03,ちゃんと狙ってよ！,""""
5,CannonBack_04,ちゃんと狙って！,""""
6,CannonFire_Battle_00,おりゃ～～～！！！,Hrahhh!
7,CannonFire_Battle_01,くらえ～～～！！！,Eat this!
8,CannonFire_Battle_02,どりゃ～～～！！！,Take that!
9,CannonFire_Battle_03,いけぇ～～～！！！,GO!!
10,CannonFire_Battle_04,うりゃ～～～！！！,Heyaaaaah!!
11,CannonFire_Bridge_00,おりゃ～～～！！！,Oriiiight!!!
12,CannonFire_Bridge_01,ヤァ～～～！！！,Yaaaah!
13,CannonFire_Bridge_02,どりゃ～～～！！！,Huraaaah!!
14,CannonFire_Bridge_03,いけぇ～～～！！！,Go go go!!!
15,CannonFire_Bridge_04,うりゃ～～～！！！,Uraaagh!!
16,CannonInOut_00,よっ！,""""
17,CannonInOut_01,ほっ！,""""
18,CannonInOut_02,はっ！,""""
19,CannonInOut_03,とっ！,""""
20,CannonInOut_04,よいしょ,""""
21,Eruption_00,ミギャー！,Gah!
22,Eruption_01,ひぃー！,Yeek!
23,Eruption_02,きたぁー！,Watch out!
24,Eruption_03,避けてー！,Out of the way!
25,Eruption_04,あぶなーい！,Danger!
26,Follow_00,ハァ ハァ,Hah hah!
27,Follow_01,ヒィ ヒィ,Hee hee!
28,Follow_02,待ってぇー,Wait up!
29,Follow_03,ゼェ ゼェ,*pant pant*
30,Follow_04,フゥ フゥ,*gasp*
31,HelpEnemy_00,助けてぇ～！,Help me!
32,HelpEnemy_01,怖いよ～！,I'm scared!
33,HelpEnemy_02,ミギャー！,!!!
34,HelpEnemy_03,ひぃ・・・,!!!
35,HelpEnemy_04,うぅ・・・,!!!
36,HelpStrage_00,誰か～！,Somebody!
37,HelpStrage_01,助けてぇ～！,Help me!
38,HelpStrage_02,出れないよ～!,I can't get out!
39,HelpStrage_03,ひぃ…,...!
40,HelpStrage_04,うぅ…,...
41,PiyoPiyo_00,ふらくらふらくら～,""""
42,PiyoPiyo_01,ふら～くら～,""""
43,PiyoPiyo_02,ふ～ら～,""""
44,Search_00,ひぃ～～～,!
45,Search_01,ヤバイ！,This is bad!
46,Search_02,見つかった！,It saw us!
47,Search_03,あわ あわ あわ,!
48,Search_04,マズイ！,Watch out!
49,WhistleGo_00,ハーイ！,All right!
50,WhistleGo_01,オッケー！,OK!
51,WhistleGo_02,行くよー！,Coming!
52,WhistleGo_03,よーし！,Ready!
53,WhistleGo_04,よしっ！,Hyup!
54,WhistleStop_00,ハイッ！,Right!
55,WhistleStop_01,ホイッ！,Yup!
56,WhistleStop_02,オット！,Ope!
57,WhistleStop_03,おっ！,Hup!
58,WhistleStop_04,はっ！,Ho!
