#,Title,JPja,USen
1,Atacked00,"くっ…こんな魔物に不意をつかれるとは…""","Grh... I'll take any monster in a fair fight!
But it's another story when they cheat
and catch you by surprise."
2,Atacked01,"くそっ！ いつもの武器さえあれば
こんな奴ら すぐに蹴散らしてやるものを…","Sa'oten! If I had my usual trusty blade,
these sands you see before you would
be littered with their guts!"
3,Failed00,"ぐっ…
まさか こんな所で こんな奴らに…","Grr... I hoped I wouldn't run into any
trouble here."
4,Failed01,"うう…ここで倒れでもしたら
私の重大な任務が志半ばで…","Whew... I'm on an important mission.
Those things almost got in the way of it."
5,MSG_Gerud_00,"今のところ この街に
怪しい者が紛れ込んでいる気配はなさそうだ
まだ気は抜けんがな","I've been watching, and I feel safe
saying there's no one suspicious around
here. Still, I'll keep my eyes open."
6,MSG_Gerud_00_1,"今のところは大丈夫そうだ
まだ気は抜けんがな","Things seem fine around here. Still, I'll
keep my eyes open."
7,MSG_Gerud_01,"ナボリスの出現で
この辺りは危険な状態だ
砂漠を知り尽くす我らゲルド族でも
避けているほどだ
おまえもナボリスの雷で黒焦げになる前に
カラカラバザールにでも引き返すんだな","Ever since Naboris showed up again,
we've had no end of problems here.

Anyone who knows anything about the
desert, like my people, takes pains to
avoid the thing.
You should get to safety somewhere like
Kara Kara Bazaar before Naboris's
lightning strikes you down."
8,MSG_Gerud_0100,"今のところ この街に
怪しい者が紛れ込んでいる気配はなさそうだ
だが賊の残党が
いつこの街に戻ってくるか わからんからな
まだまだ気は抜けん","I've been watching, and I feel safe
saying there's no one suspicious
around here.
That doesn't mean I can relax, though.
The surviving Yiga Clan could strike
at any moment. I'll keep my eyes open."
9,MSG_Gerud_0100_1,"賊の残党が いつこの街に戻ってくるか
わからんからな
まだまだ気は抜けん","The surviving Yiga Clan could strike
at any moment. I'd better keep my
eyes open."
10,MSG_Gerud_01_1,"危ないというのに
まだこんな所にいるのか？
まったく…
ナボリスの雷で黒焦げになっても知らんからな","You're still here? Don't you understand
the dangers?Sa'oten! Don't blame me if Naboris's
lightning strikes you down."
