#,Title,JPja,USen
1,"""0000""",買う！,What have you got?
2,"""0001""",売る！,Look what I've got.
3,"""0002""",やめとく,Good-bye.
4,"""1000""",交換する！,It's a deal!
5,"""1001""",やめとく,"Sorry, but no."
6,"""5500""",はい,OK.
7,"""5501""",いいえ,On second thought...
8,"""5502""",買う,Buy.
9,"""5503""",やっぱりやめる,Never mind.
10,"""5507""",ぜんぶ買う,I'll take 'em all!
11,"""5508""",ぜんぶ売る,All of them.
12,ClearTerrorEnemy,フゥゥ…,Phew...
13,ClearTerrorGuardian,コワカッタデース…,That was scary...
14,Com_Talk_00,何ヲ売ッテ イタダケマスカー？,What would you like to sell?
15,Com_Talk_01,"""デスネー
ルピーデスケド イイデスカー？",How does  rupees sound?
16,Com_Talk_02,"アリガトウ ゴザイマース！
他ニモ何カ売ッテクレマスカー？","Thank you very much! Is there anything 
else you would like to sell?"
17,Com_Talk_02b,"毎度 ドウモデース！
他ニモ何カ売ッテクレマスカー？","Thank you for your business!
Did you want to sell me anything else?"
18,Com_Talk_02c,"アリガトウ ゴザイマース！
何カ他ニハ アリマスカー？","Thank you very much!
Did you have anything else?"
19,Com_Talk_02d,"毎度 ドウモデース！
何カ他ニハ アリマスカー？","Thank you for your business!
Did you have anything else?"
20,Com_Talk_04,"アララ……""残念デース","Oh, no, no... That's too bad."
21,Com_Talk_05,何デモ買イ取リマース！,I'll buy aaaaaaanything!
22,Com_Talk_05b,バンバン売ッテクダサーイ！,Don't hesitate to sell me things!
23,Com_Talk_05c,ジャンジャン買イ取リマース！,I'll take anything off your hands!
24,Com_Talk_05d,何デモ売ッテクダサーイ！,Sell me anything you've got!
25,Com_Talk_06,ゼーンブ お勧めデスヨー！,"Buy whatever you want! I recommend
eeeeeeverything!"
26,Com_Talk_07,"オゥ！ゴメンナサーイ……
ソチラハ今売リ切レ中デース……","Oh! So sorry.
Fresh out of that."
27,Com_Talk_08,"オゥ！ルピーガ足リナイヨウデース……
オトトイ キヤガレ デース！","Oh! You don't have enough rupees.
That's embarrassing."
28,Com_Talk_09,"オゥ！ポーチガ いっぱいノヨウデース……
ポーチニ空きヲ作ッテカラ マタ来テクダサーイ","Oh! Your inventory appears to be full.
Please make some room in your
inventory, and come back."
29,Com_Talk_10,"ヲ
買ッテイタダケマスカー？",You want to buy that?
30,Com_Talk_11,毎度 アリガトウ ゴザイマース！,Thank you for your constant patronage!
31,Com_Talk_11b,毎度 ドウモデース！,Thank you for your business!
32,Com_Talk_11c,アリガトウ ゴザイマース！,Thank you very much!
33,Com_Talk_11d,イツモ アリガトウ デース！,Thanks again for your business!
34,Com_Talk_12,"キット お役ニ立ツモノ アリマース！
ジックリト ご覧クダサーイ！","I'm sure I have something you'll find
useful! Please have a good look!"
35,Com_Talk_13,"デスネー
イクツ売ッテ クダサイマスカー？","I'll take it. How many would you like
to sell me?"
36,Com_Talk_14,"ヲ個デ
合計ルピーデスケド イイデスカー？","I think  of those would be worth
about  rupees. Is that OK?"
37,Com_Talk_15,"ソレハ チョット買イ取レナイデース
ゴメンナサーイ","I'm afraid I can't buy that.
Wish I could, but them's the rules."
38,Com_Talk_16,マズ ソノ服脱イデカラニ シテクダサーイ,"Maybe you should take those clothes off
before you try to sell them."
