#,Title,JPja,USen
1,"""0000""",馬が生き返る？,Resurrecting horses?
2,"""0001""",巨大な馬？,A giant horse? Hm...
3,"""0002""",ありがとう,I'm good.
4,Near00,あいにくの雨ね,"Hmm, looks like rain..."
5,Near01,よしよし,"All right, all right!"
6,Near02,すやすや,Zzz...
7,Near03,ふう,Phew!
8,Near04,寝ようかね,Time for bed...
9,talk00,"あら あなた世話になったねぇ
お礼に この辺のこと いろいろ教えてあげる
巨大な馬の話や""死んだ馬が生き返るなんて話
興味ないかい？","Thank you so much for your help!
In return, I'll happily tell you about
this area. 
Are you, perchance, interested in a giant
horse? Or in...resurrecting horses?"
10,talk01,すやすや…,Zzz...
11,talk02,"この近くにはね
不思議な馬の神様が住んでいてね
死んでしまった馬を
生き返らせてくれるんだよ
信じられないでしょう？
でも本当よ","Not far from here lives the mysterious
god of horses. If a horse dies, he can
bring it back to life.
Sounds crazy, right? But it's true."
12,talk03,"ここから西に向かうとね
オブババ草地っていう場所があってね
そこにはとっても大きな馬が すんでいるの
それはもう大きいんだから","If you head west of here, you'll reach a
place called Taobab Grassland.

A really big horse lives there.
And by big...I mean REALLY big."
13,talk04,そう またいつでも聞いてね,"Feel free to ask me anything whenever
you like!"
14,talk05,他に聞きたいことはある？,Anything else you want to ask about?
15,talk06,うぅーん…,Hrnghhh...
