#,Title,JPja,USen
1,"""0000""",なあに？,What is it?
2,"""0001""",好きな人は？,Who do you like?
3,"""0002""",好きな事は？,What do you like to do?
4,"""0003""",好きな物は？,What do you like?
5,"""0004""",バイバイ,Bye!
6,near00,何それー！,What's that?!
7,near01,ふぁぁ…,*yawn*
8,near02,ネー,Hee hee!
9,near03,すぅ… すぅ…,Zzz... Zzz...
10,talk00,"わー青いネー！火だネー！
ちれいなの ナララ好きー！",Wow...blue thing so pretty. I like!
11,talk01,ハァハァ…,*pant*
12,talk02,"ちれいだネーいいネー
ネー",So pretty! And cool!
13,talk03,どこ行ったら もらえるのかなー,Where can I get it?
14,talk04,"ナララ もう寝る時間だからネー
またネー","Narah needs to go nighty-night.
See ya!"
15,talk05,"ばいば ばーい
また明日 お話ちようネー",Talk later! Bye-bye!
16,talk06,すぅ すぅ…ネー…,Zzz... Zzz... Nyum...
17,talk07,おうちでお料理ナララ大好きー！,I like cooking! Yummy!
18,talk08,アハ！アハ！ ネー！,Ha ha! Fun to run! Fun! Fun!
19,talk09,にゃむ…,Nyum...
20,talk10,あれ？おにいちゃん…,Huh? Mister?
21,talk11,"ダイヤモンド""持ってるよネー？",You have...diamond?
22,talk12,"サファイア""持ってるよネー？",You have...sapphire?
23,talk13,"ルビー""持ってるよネー？",You have...ruby?
24,talk14,"トパーズ""持ってるよネー？",You have...topaz?
25,talk15,"オパール""持ってるよネー？",You have...opal?
26,talk16,"コハク""持ってるよネー？",You have...amber?
27,talk18,"売ったら お金いっぱいでしょ？
おかねもちー",Sell it! Be rich!
28,talk19,"走るの好きー
だってナララ走るの好きだからー",I love to run!
29,talk21,"大好きなもの…ナララ いっぱいあるよ
教えてほちい？",I love talking! Ask me a question!
30,talk22,ばいば ばーい,Bye-bye!
31,talk23,"ママ大好きー！

でもママ…
いつも ともだちとおしゃべりちてる
じゃましちゃダメだから
お話するなら後ろから こっそりなの","I love my mommy!


But my mommy... She's always talking
with her friend. You're not supposed to
interrupt them.
The only way I've been able to talk to her
when she's with her friend is to sneak up
from behind."
32,talk24,"宝石！あと お金もー！ 
キラキラしてて ちれいだから！",Want shiny jewels! Shiny money! Love!
33,talk25,"でも おにいちゃんは 
宝石持ってないみたい…
おかねもちなりたくないの？",No jewels for you...
34,talk26,もっと お話ちゅる？,Talk more!
35,talk27,"虫つかまえるの好き！キラキラしてる虫！

しゃがんで静かに近づくの
そうするとネ…虫とれるの！","I like catching bugs! Shiny bugs!


Crouch down and quietly approach the
bug. If you do that...you'll catch the bug!"
