#,Title,JPja,USen
1,"""0008""",さよなら,Bye.
2,"""0011""",買い取って,I wanna sell.
3,"""0012""",クラコレ？,Claree Collection?
4,"""1000""",買った！,I'll take it!
5,"""1001""",やめておく,Never mind.
6,"""5500""",はい,OK.
7,"""5501""",いいえ,Never mind.
8,"""5503""",やっぱりやめる,Never mind.
9,"""5508""",ぜんぶ売る,All of them.
10,ClerkAsk00,"はルピー！
安いでしょ？","So...that'll be  rupees.
A real steal, isn't it?"
11,Com_Talk_00,どの品を買い取ればいいですか？,What would you like to sell?
12,Com_Talk_01,"なら…
ルピーってとこですかね？","Hmm... That'll net you...
 rupees. Deal?"
13,Com_Talk_02,嬉しい！！ いいモン手に入れちゃった！,"Yay, I'm sooo thrilled!
What a great haul!"
14,Com_Talk_02b,やった！ これ欲しかったんですよー！,Yay! I've been wanting this!
15,Com_Talk_02c,"ラッキー！
これ…狙ってたんですよね！","How lucky am I?
I was eyeing that!"
16,Com_Talk_02d,"こんなの買い取れるなんて思ってなかったから
ちょっとビックリ… ありがと！！！","I never thought I could buy such a thing!
I'm still in shock! Thanks a bunch!"
17,Com_Talk_04,"そうなんですねー…
それ欲しかったですけど…",Hmm... I had my eye on that...
18,Com_Talk_05,"買える物なら何でも買い取っちゃいますよー！
遠慮なく おっしゃってくださいね！","I'll buy anything that can be bought!
Don't hold back. Just sell, sell, sell!"
19,Com_Talk_05b,いっぱい買い取っちゃいますよ～,I'll buy a lot from you—just wait and see!
20,Com_Talk_05c,"いらない物は この際ウチで
ぜーんぶ売っちゃってくださいね！","If you don't need something, why not
use this opportunity to sell it?"
21,Com_Talk_05d,"他には何かありますか？
全部でも買い取っちゃいますよ！","Do you have anything else?
I'll buy everything you have, if you want!"
22,Com_Talk_13,"ですか？
いくつ買い取りましょう？",How many would you like to sell?
23,Com_Talk_14,"が個っと…
それならルピーってとこで どうですか？","So ... That's  rupees.
Do we have a deal?"
24,Com_Talk_15,"あー… それはごめんなさい
あんまり興味ないです…","Oh... I'm sorry, but I'm not interested in
that sort of thing."
25,Com_Talk_16,"それって…今着てるやつ… ですよね？
うーん… ちょっとウチでは引き取れない… かな","Wait, but...isn't that what you're wearing
right now?! Um... I don't think I can buy
that from you right this moment..."
26,Com_Talk_33,"が1個っと…
それならルピーってとこで どうですか？","Just one? That'll be  rupees.
Sound good?"
