#,Title,JPja,USen
1,"""0003""",さようなら,Good-bye.
2,"""0010""",マルートマート？,Marot Mart?
3,"""0011""",よろず屋について,The general store?
4,"""0012""",工房について,The workshop?
5,near00,いらっしゃ～い,Welcome!
6,talk00,おはよ～,Good morning!
7,talk01,こんにちは～,Good day!
8,talk02,こんばんは～,Good evening!
9,talk03,マルートマートへ ようこそ♪,♪Welcome to Marot Mart!♪
10,talk04,"手前は よろず屋 コーラル・リーフさん
奥は工房 ハンマーヘッドさんに なってま～す","This is where you'll find our general
store, the Coral Reef. Our workshop,
the Hammerhead, is also here."
11,talk05,はいはい は～い,"Yes, yes!"
12,talk06,マルートに御用でしょうか～？,Do you need me for something?
13,talk07,ま～たね～,See ya later!
14,talk08,"うん♪

よろず屋さんと工房
２つ合わせた名前だよ♪","♪Yep!♪


The general store and the workshop...
They're the best shops EVER!
And together they're caaaaalled..."
15,talk09,"マルートマートっ♪マルートマートっ♪

マルートマートでほほいの…

ほーーいっ♪","♪Marot Mart!♪


♪Marot Maaaaaart!
La de da de daaa!♪

♪LA DEE DAAAAA!♪"
16,talk10,テーマソング カワイイでしょ？,That's my theme song! Isn't it cute?!
17,talk11,"工房のロスーリお爺ちゃんは
マルートの お爺ちゃんなんだよ～
なんでも ミファー様の使ってた光鱗の槍をね～
直してた その人なんだよ～","The old man in the workshop, his name
is Dento... He's my grandpa!

He's the one who fixed Mipha's weapon,
the Lightscale Trident."
18,talk12,"よろず屋さんは何百年も続く
由緒正しい よろず屋さんなんだよ～
店主のヘオンさんはマジメだけど
妹のトオンさんは シド王子に首ったけだね～","Our general store has been in business
for over 100 years. It has a long and
honorable history.
The shopkeep, Cleff, is really serious.
But his younger sister, Tona, is head
over fins for Prince Sidon! Kee hee!"
19,talk13,他に マルートに何か聞く～？,"Is there anything else you'd like to
ask me?"
20,talk14,また歌う？ いいよ♪,"You want me to sing again?! Kee hee...
♪You got it!♪"
21,talk15,それとも マルートに御用でしょうか～？,Or...do you need something else?
