#,Title,JPja,USen
1,"""1001""",ここは？,What is this place?
2,"""1002""",なにしてるの？,What are you doing?
3,"""1003""",さようなら,Bye.
4,"""2000""",武器にする！,As a weapon!
5,"""2001""",火をつける！,To set things on fire!
6,"""2002""",ヒミツ,It's a secret...
7,Apple00,こりゃ わしの焼きリンゴじゃぞ！,"I BEG YOUR PARDON! I do believe that
is my baked apple! You can't just go
about taking whatever you please!"
8,Apple01,"ふぉっ ふぉっ ふぉっ

冗談じゃよ…
リンゴは こんがり焼いたぐらいが美味いんじゃ","Oho ho! Forgive me—I could not resist
pulling your leg.

Please help yourself. An apple and an
open flame make for a succulent treat."
9,ClearTerrorEnemy,むう…,Hmm...
10,GoodBye00,祠のお宝楽しみにしておるぞ,"I look forward to seeing what type of
treasure you secure out there."
11,GoodBye01,"ふぉっ ふぉっ ふぉっ
パラセールが欲しかったら がんばることじゃ","Oho ho! If you still wish to acquire the
paraglider, you must put in the effort.
I will not simply give it away, you see."
12,GoodBye02,"むう…
用もないのに起こすでないぞ","Hmph! To an old man, a sound sleep is
more valuable than gold. Please do not
disturb me unless you have need of me."
13,GoodBye03,"ふぉっ ふぉっ ふぉっ
あったかくて気持ちがいいわい","Ah, invigorating! I encourage you to
join me by this warm fire."
14,GoodBye04,"わしは しばらく ここにおるでな…
何かあれば また訪ねるがいい","I shall be here for some time.
Please let me know if I may
be of service."
15,GoodBye05,"のう… お主
どこか行くところが あるんじゃないかの？","Do you not have somewhere else to be,
young one?"
16,NakedPlayer,裸とな…,Aren't you...a bit chilly?
17,Near00,ふぉっ ふぉっ ふぉっ,Oho ho!
18,Near00_First,……,...
19,Near02,Zzz... Zzz...,Zzz...
20,Near03,……,...
21,Takibi00,"ちょっと体が冷えてのう
たき火にあたって休んでおるのじゃ","Oh... I was just feeling a chill. A warm
fire can do wonders for a weary soul."
22,Takibi01,"ひまをつぶすには たき火が一番じゃ
炎を見ていると時が経つのも忘れるからのう
お主も どうじゃ？
好きなだけ ゆっくりしていくがいい","A campfire is a wonderful place to
pass the time.Staring into these flames, it's easy to
lose track of the hours...

Bah! Please ignore my ramblings.
Feel free to relax here for as long
as you'd like."
23,Takibi02,"ひまをつぶすには たき火が一番じゃ
好きなだけ ゆっくりしていくがいい","A roaring fire makes it easy to pass
the time. Feel free to relax here for
as long as you'd like."
