#,Title,JPja,USen
1,"""0000""",普通のベッド,Regular bed.
2,"""0001""",ふかふかベッド,Soft bed.
3,"""0002""",ふかふかのベッドって？,What's the soft bed?
4,"""0003""",やめる,Never mind.
5,"""0004""",朝まで,Morning.
6,"""0005""",昼まで,Noon.
7,"""0006""",夜まで,Night.
8,"""0007""",やっぱりやめる,Never mind.
9,"""0010""",預ける,Board horse.
10,"""0011""",やめる,Never mind.
11,"""0020""",連れ出す,Take horse.
12,"""0021""",やめる,Never mind.
13,"""0030""",手放す,Let one go.
14,"""0031""",やめる,Never mind.
15,"""0032""",はい,Yes.
16,"""0033""",いいえ,No.
17,"""0034""",はい,Yes.
18,"""0035""",やめる,On second thought...
19,"""0036""",連れて行く,Take horse.
20,"""0037""",預ける,Board horse.
21,"""0040""",はい,Yes.
22,"""0041""",いいえ,No.
23,"""0042""",はい,OK.
24,"""0043""",変えたい,Change it.
25,"""0050""",教えて,I don't.
26,"""0051""",もう知ってる,"Yes, I do."
27,"""0052""",馬を捕まえたい,Catching horses?
28,"""0053""",知ってます,I know how.
29,"""0062""",連れ出す,Take horse.
30,"""0063""",預ける,Board horse.
31,"""0064""",登録,Register horse.
32,"""0065""",さようなら,Bye.
33,"""0066""",登録します,"Yes, please."
34,"""0067""",やめます,"No, thanks."
35,Advice01,"馬は街道沿いだったら自然と街道に沿って
走ってくれますよ
街道を進む場合は馬に道をゆだねて
景色を楽しんでみてはいかがですか？","If you're riding on a road, your horse 
will just naturally follow the path, as is
its instinct.
Travel by road if you want to leave the
steering up to your steed and just enjoy
the scenery!"
36,Advice02,"馬にとって怖くて苦手な場所は
どう手綱で操っても動こうといたしません
そんな時は止まっている時に注目しながら
ステップ移動で強制的に進ませる事ができますよ
ただし崖から落ちないように
気をつけてくださいね","If a horse gets spooked or doesn't like 
where it's at, it might shut down and
refuse to move at all.
If that happens, you can target while
mounted and then force the horse to
move step by step.
Just be sure you don't put your horse
in a dangerous situation."
37,Advice03,"馬上から人に話しかける時は
その人に注目しながら話しかけてください
ただし ゆっくり移動している時しか
話しかけられませんのでご注意くださいね","To talk to someone while on horseback,
just target them first. 

But you won't be able to talk to anyone
if you're riding too fast, so slow it down."
38,Advice04,"離れたところにいる所有馬を呼ぶ時は
口笛で呼べば とんで来てくれますので","If you get separated from your horse,
just whistle and it'll come running."
39,Advice05,"馬にはがんばりという拍車をかけて
高速で走る性能があります
ただ拍車をかけて高速で走っている時は
曲がりにくくなりますし…
障害物にぶつかりやすくなるので
注意が必要です
拍車をかける時は
広い場所でお願いしますね","Horses that have lots of stamina can
run at top speed for a long time.

However, they can't turn well when
they're running at top speed.

If your horse can't turn sharply, you're
more likely to hit obstacles, so think
before you ask your horse to sprint."
40,Deliver00,"馬を連れ出すのですね
どの馬を連れて行きますか？",Which horse do you want to take out?
41,Deliver01,"今は馬の登録が無いようですね

馬を登録するには野生馬を捕まえて
こちらまで連れて来てください 
登録すれば その馬は あなたのものになります","You don't have any registered horses.


You'll need to catch a wild horse and
bring it here for registration. Once
you've registered it, it becomes yours."
42,Deliver02, でよろしいですか？,"You wanted , right?"
43,Deliver03,"それでは は
こちらでお預かり致します
しばらく お待ちください","All right, we'll take  into
our care. Wait right here."
44,Deliver04,"お待たせいたしました
ご利用 ありがとうございます","And there you go! Thanks for choosing
us for all your horsey needs."
45,Deliver05,"それでは お手続き致します
しばらく お待ちください","All right, let me handle the paperwork,
and we'll get you settled."
46,Deliver06,それでは他の馬になさいますか？,Would you like a different horse?
47,Deliver07,"それでは今 お連れ中の
 を呼び戻します
しばらく お待ちください","All right, we'll get 
ready for you. Sit tight."
48,KyoukaiTalk01,"ようこそ ここは馬宿です

あなたが捕まえた野生馬を登録したり
所有馬を連れ出したり預けたりできます
もしお泊りを希望のさいは店内の
カウンターの方におまわりください
さあ御用は何でしょうか？","Welcome to our stable.


We can register a wild horse you've
caught or retrieve or board your
existing horses.
And if you want to stay for a rest, please
head to the counter inside.

So what'll it be?"
49,KyoukaiTalk02,"ようこそ ここは馬宿です

野生馬を捕まえて来たのであれば
その馬を登録することができますよ
もしお泊りを希望のさいは店内の
カウンターの方におまわりください
さあ御用は何でしょうか？","Welcome to our stable.


If you've come with a wild horse,
you can register it with us here.

Or if you want to stay for a rest, please
head to the counter inside.

So what'll it be?"
50,KyoukaiTalk03,他に御用はございますでしょうか？,Anything else?
