#,Title,JPja,USen
1,ClearTerrorEnemy,フゥゥ…,Phew...
2,ClearTerrorGuardian,コワカッタデース…,That was scary...
3,Near,メチャ暑いデース……,Hahhhhhh... Hehhhhhh...
4,TerrorAnimal,来ナイデクダサーイ！,Get back!
5,TerrorArrow,ヤメテクダサーイ！,Please stop!
6,TerrorBomb,ワォ！,WHOA NOW!
7,TerrorEnemy,ノワアァーッ！,Eeeeeeeeek!
8,TerrorExplosion,ウワァアッ！,Haaaaeeeeee!
9,TerrorFire,燃エタクナイデース！,I don't like fire!
10,TerrorGuardian,ヒャァアーッ！,Hyeeeeeeehh!
11,TerrorHorse,オォット！,Whoa!
12,TerrorImpulse,オオゥ！,Ohhh!
13,TerrorInsect,ハチはニガテデース！,NOT BEES! AHHHH!
14,TerrorLightning,アァッ！,AHHH!
15,TerrorSword,アウッ！,Owww!
16,talk_03,ヤァ！ あなた マタお会いシマシタネー！,Hooooooooo! We meet again!
17,talk_26,"気ヲ抜クト死ンデシマイソウナ暑さデスガ
死ナナイ程度ニ がんばりマース！","This heat might kill me but not until I
close the deal!"
