#,Title,JPja,USen
1,"""0000""",何してるの？,What are you doing?
2,"""0001""",あなたは？,Who are you?
3,"""0002""",さようなら,Bye.
4,"""0003""",大変ですね,"Hard work, huh?"
5,"""0004""",ココ買いたい！,I'd buy this place!
6,"""0005""",よかったね！,That's great.
7,"""0006""",買うよ！,"Yep, buyin' it!"
8,"""0007""",買わないよ,"Nah, I'm not."
9,"""0008""",ダ？,...Son?
10,"""0009""",どこに？,Where?
11,"""0010""",そうだね,That's right.
12,near00,シャー！,Graah!
13,near01,ファァ～…,Hraah...
14,near02,スヤスヤ…,Zzz...
15,talk00,おはようッス！,Mornin' there!
16,talk01,こんにちはッス！,Hullo there!
17,talk02,こんばんはッス！,Evenin' there!
18,talk03,雨ッスね…,Rain...yup.
19,talk04,"すいやせんが
今日は休ませてもらうッスね","Sorry, but I'm done for the day."
20,talk05,どうもッス！,Hello!
21,talk06,眠いッス…,So sleepy...
22,talk07,またッスね！,Next time!
23,talk08,元気ッスね！,"Lookin' mighty free there, eh?"
24,talk09,"自分ッスか？

自分は最近 サクラダ工務店に入社した
新人のカツラダッス！
試用期間が終わって ようやく
サクラダファミリーの一員に なれたッスよ！
いやぁ～～ ホント
名前の最後が「ダ」でよかったッス","I just started at Bolson Construction.
Name is Karson!

My trial period is done, and they finally
hired me as an official member
of the Bolson family!
I'm so glad my name happens to end in
\""son,\"" y'know?"
25,talk10,"家を壊してるんスよ

この家…""誰も住んでないし古いんで
ハテノ村の全員一致で壊す事になったッス
ここに住んでた人がお城に宮仕えに行ってから
それからず～～～っと手つかずらしいッスよ","Workin', as you can see!


This old house here has been
abandoned. Everyone in Hateno Village
agreed we should demolish it.
The old owner apparently went off to 
the castle to report for service. Never
came back, never wrote, so away it goes!"
26,talk11,"ええ！""大変ですけど頑張るッス！","Yep! And I wouldn't want it any other
way, to be honest with ya."
27,talk12,"自分に言われても困るッス！

壊すのやめて欲しいなら
奥に居る社長に直接相談するしかないッスよ","Well, I'm not into real estate, so I can't
really help you out there.

If you're really interested in this place, 
you're gonna need to talk to the boss."
28,talk13,"社長のストップが入ったんで
解体作業は一旦中断ッス…","I got the order to stop from the boss,
so demolition is on hold for now..."
29,talk14,いやー…キツいッス！,"Another day, another rupee!"
30,talk15,"ふぃ～…
この家 まだまだ壊れそうにないッスね…","Phew... This house isn't looking any
less demolished despite all this effort..."
31,talk16,"そうそう お買い上げありがとうッス！

マジ パネェッス！
どこにそんな お金あるんスか？
でも お陰様で臨時ボーナスが入るッス！
これで彼女と美味いモンでも食べにいくッス！","Oh, yeah, thanks for the big purchase!


Seriously, though. Well done! Where'd a
kid like you get that kind of dough?

Thanks to you, I'm getting a plum bonus!


Me and my girlfriend are gonna grab a
tasty meal!"
32,talk17,やっと休憩が入ったッスよ…,I finally got some time off...
