#,Title,JPja,USen
1,NakedPlayer,服を着てないゾラ…,You're...unclothed...
2,TerrorArrow,や やめるゾラ！,S-stop that!
3,TerrorBomb,それは…何ゾラ？！,What are you doing?
4,TerrorExplosion,な何事ゾラ？！,What are you DOING?!
5,TerrorFire,か火事になるゾラ！,Fire! Fire!
6,TerrorImpulse,な何をするゾラ！,What are you doing?
7,TerrorInsect,む虫ゾラ！,BUG!!!
8,TerrorLightning,ビリビリゾラー！,Argghhh!
9,TerrorSword,あ危ないゾラ！,"Hey, that's dangerous!"
10,near00,英傑はさすがゾラ～,As expected...
11,talk00,"む！ リンク！
わしはハイリア人を誤解していたようゾラ…
ヒレもエラもないくせに あの神獣を止めるとは
さすが ミファー様の想い人 あっぱれゾラ","Oh! Link! It would seem I misunderstood
Hylians before...

You don't have any fins or gills, yet you
still managed to stop the Divine Beast...

I should have expected as much from
Lady Mipha's beloved. Well done."
12,talk01,"水の神獣のやつめ…
どうしてくれようか…","Divine Beast Vah Ruta...
Behold the havoc it wreaked..."
13,talk02,"今後とも この不肖ムズリを
よろしく頼むゾラ！","I hope you can find it in your heart to
forgive an incompetent fool such as me!"
