#,Title,JPja,USen
1,"""0000""",誰だっけ？,Who are you again?
2,"""0001""",さようなら,Good-bye.
3,"""0002""",思い出した！,I remember!
4,"""0003""",何してるの？,What are you doing?
5,"""0004""",いいと思う！,Good idea!
6,"""0005""",どうしたの？,What's wrong?
7,"""0006""",例えば？,Enough what?
8,"""0007""",手伝うよ！,I'll help out!
9,"""0008""",いいから！,I don't mind!
10,"""0009""",うんうん,Uh-huh.
11,"""0012""",持って来たよ！,I brought them!
12,"""0013""",まだだった,Not yet.
13,"""0014""",いいよ！,Sure!
14,"""0015""",やっぱダメ,Nope! Bye!
15,"""0016""",ウソ？！,No way!!
16,"""0017""",お相手は？,To who?
17,"""0018""",おめでとう！,Congratulations!
18,"""0019""",意外過ぎる…,What a surprise!
19,"""0020""",来賓？,Guests?
20,"""0021""",なるほど,I see.
21,"""0022""",もちろん！,Of course!
22,"""0023""",お似合いですね！,You're a cute couple!
23,"""0024""",ちょっと待って,Wait a second.
24,"""0025""",泣いてるの？,Are you crying?
25,"""0026""",はい,Yes.
26,"""0027""",いいえ,No.
27,"""0091""",もう少しヒントを…,Where are they?
28,"""0092""",キャンセル,Cancel
29,"""0094""",腕っぷし？,Physical strength?
30,"""0095""",お裁縫？,Tailoring?
31,"""0096""",物流？,So a traveling trader?
32,"""0097""",神父？,"Priest-like, huh..."
33,near00,よっ！,Yo!
34,near01,ほっ！,Hoh!
35,near02,ふんっ！,Hmph!
36,near03,やっ！,Yah!
37,near04,…,...
38,talk00,さて次なんだが…,"Well, next is..."
39,talk01,また会ったな,We meet again.
40,talk02,サクラダ工務店の大工 エノキダだ,"I'm one of the Bolson Construction
contractors. The name's Hudson."
41,talk03,俺もだ,Me too.
42,talk04,"辞令により ここで一から村を作ることにした

村の名前は…""イチカラ村だ","Since I've been transferred here, I've
decided to build a village from scratch.

Every village needs a name, though.
I think I'll call it...Tarrey Town."
43,talk05,しかし…,However...
44,talk06,"会社の在庫で家一軒建てられたものの
村を作るには何もかも足りない","I built a house to store the village
supplies in, but there just isn't enough..."
45,talk07,人モノ金,"Enough anything... People...
Money... Stuff..."
