#,Title,JPja,USen
1,"""0000""",もちろん！,Of course!
2,"""0001""",さようなら,Gotta go!
3,"""0003""",えーっと…,Uhh...
4,"""0004""",しきたり？,Search?
5,"""0005""",大変ですね,Sounds rough.
6,"""0006""",なんで？,Why the rush?
7,"""0007""",アレですよねー,No male Gerudo...
8,"""0008""",いるよ！,Go to Tarrey Town!
9,"""0009""",そうですよ,I am. Why?
10,"""0011""",売りに来た,I came to sell.
11,"""0012""",サヴァーク！,Sav'aaq!
12,"""0013""",残念ながら…,Unfortunately...
13,"""0015""",えっ？,What?!
14,"""0016""",おめでとう！,Congratulations!
15,"""0017""",はい,Yes.
16,"""0018""",いいえ,No.
17,"""0019""",そうなんだ！,No kidding!
18,"""5500""",はい,OK.
19,"""5501""",いいえ,Never mind.
20,"""5503""",やっぱりやめる,Never mind.
21,"""5508""",ぜんぶ売る,All of them.
22,Com_Talk_00,ゆっくり選んでね,Take your time.
23,Com_Talk_01,"を売るのね？
ルピーになるけど いい？","I'd say... rupees.
Is that enough for you?"
24,Com_Talk_02,"サークサーク""他には？",Sarqso. Need anything else?
25,Com_Talk_02b,"うん引き取らせてもらうわ
他は どうかしら？","OK, I'll go ahead and take that off your
hands. Anything else?"
26,Com_Talk_02c,"了解
他に買い取る物は あるかしら？","Got it. Is there anything else you'd like
to sell?"
27,Com_Talk_02d,"オッケー この際だから
要らない物なら何でも売るといいわ","OK! It's a special occasion, so I'll buy
anything that you don't need anymore."
28,Com_Talk_04,了解,Got it.
29,Com_Talk_05,何でも買い取らせてもらうわ,I'll be happy to buy anything from you.
30,Com_Talk_05b,ゆっくり選んでくれたらいいわ,Take your time making your choice.
31,Com_Talk_05c,さぁ どれを売ってくれるのかしら？,"All right, what would you like to sell?"
32,Com_Talk_05d,さぁ どれを買い取ればいい？,Which would you like to sell?
33,Com_Talk_11,サークサークお役にたてて嬉しいわ,Sarqso. Glad to be of service.
34,Com_Talk_11b,サークサークあなたにこそ似つかわしいわ,Sarqso! It suits you.
35,Com_Talk_11c,サークサークきっと似合うと思うわ,Sarqso. I'm sure it'll look good on you.
36,Com_Talk_11d,サークサーク気に入ってもらえると嬉しいわ,Sarqso. I'm glad you like it.
37,Com_Talk_13,"を売るのね？
いくつ？","That's what you're selling?
How many?"
38,Com_Talk_14,"が個だと
全部でルピーになるけど いい？","So  of them? It'll
be  rupees, OK?"
39,Com_Talk_15,それはウチでは買い取れないわ,"Oh, I can't buy that from you."
40,Com_Talk_16,"私に脱がせろっていうの？
自分で脱いでから売ってちょうだい","You're trying to sell me the clothes off
your back! If you want to sell it, at least
take it off first."
41,Com_Talk_33,"を１つだけね？
それならルピーだけどいい？","Just one, right? In that case,
let's say  rupees, OK?"
42,Com_Talk_35,"を個全部？
じゃルピーで買い取るわ？","All  of them? I'd say...
rupees would be a fair price. OK?"
43,Com_Talk_60,"？
それならルピーよ",That'll be  rupees.
44,Com_Talk_61,"残念ね…
他のも見ていくのかしら？","Too bad...
Can I interest you in anything else?"
45,near00,ふぅ…,Phew...
46,near01,ヴァ～サ～ク,Vasaaq!
47,talk00,誰？,Who are you?
48,talk01,…さようなら,Good-bye.
49,talk02,あなた…よく見たらヴォーイじゃない,"You...you're a voe, aren't you?"
50,talk03,何？,What?
51,talk04,用が無いなら話しかけないで,"Don't bother me if you have nothing to
say."
52,talk05,"う～ん…きゃしゃなヴォーイは
ママは許してくれなそうだな
あ ごめんなさい

私は パウダ
ゲルドの街から来たの","Hmm... No. I bet Mama would have a
problem with a delicate voe like you.

Oh, yes, I'm Rhondson. I hail from
Gerudo Town."
53,talk06,"あぁ… あなたみたいな
ハイリア人には関係無い話だけど…
ゲルドの民は私くらいの歳になると
周りがうるさくてね","Ugh... I don't know why I'm even saying
this—it's no business of a Hylian like
you, but...
I'm constantly being bothered by my
mother over not having found the love
of my life..."
54,talk07,"…知らない？

ゲルドの民が適齢期になると
街を出て婿を探す風習…
いわゆる 「ヴォーイ・ハント」ね","You don't know? Really?


It's incredibly rare for a male to be born
to the Gerudo. For our own survival as a
people, we travel to find husbands..."
55,talk08,"そう「ヴォーイ・ハント」

ゲルドの民は適齢期になると
街を出て婿を探さなくてはいけない アレ","Exactly. Since it's so rare for a voe to be
born to a Gerudo, we seek out husbands
from the world beyond Gerudo Town."
56,talk09,"私 こう見えても
お料理 お習字 お裁縫…
一通りの教養は あるつもりなんだけど
この辺のヴォーイは求めてないみたい","I've proven myself to be a gifted tailor,
but none of the voe I've met seem to
appreciate a well-hemmed garment.
I was hoping my craft would help me find
a mate, but it doesn't seem like there's
much work for a tailor around here."
57,talk10,"はぁ…どこかに私に似つかわしい
ヴォーイは居ないかしら？","I wonder if there really is someone out
there for me..."
58,talk11,"はぁ…どこかに私に似つかわしい
ヴォーイは居ないかしら？","I wonder if there really is someone out
there for me..."
