#,Title,JPja,USen
1,Talk_000,"フンフン…♪ルル…♪ララ…♪
…はぁ
あの神獣 ヴァ・メドーがやって来た日から
全然いい声が出なくなっちゃったよぉ…","♪Dum da dom! La la leeeh!♪
*sigh* 

Ever since Divine Beast Vah Medoh
showed up, my singing voice just hasn't
been the same..."
2,Talk_001,"ナンの鼻歌がうまいから ずっと聞いてたくて
村にいるんだったら…つみぶかいよぉ…","If you came all the way to this village to
hear my incredible singing voice, I'm
sorry to disappoint you."
3,Talk_010,"うーたいに～～
いくーよ～ ララ ルルル～～","On my way...
♪de dum dah dah...♪
to practice my singing..."
4,Talk_020,"ねむって おきたら
メドーいなくなってるかなあ…","Maybe if I take a nap, Medoh will be
gone when I wake up."
5,Talk_030,スピヨピヨ…,Hrmmm... Hmmmm...
6,Talk_100,"ルルル～♪ルララン～♪
ランラン～ ララ ルルル～ピャーーーーッ♪
は～い ただ今お聴きいただいた曲は
『怪鳥を鎮めし勇者の帰還 ～コーダ』でした
ご清聴ありがとうございました～！","♪La loo loo! La la lum!♪
♪Lee la la la loo loo wheee!♪

Thank you, ladies and gentlemen. The
composition you just heard was
\""Return of the Bird-Wrangling Hero.\"" 
Thank you for listening."
7,Talk_101,"お兄ちゃんのこと考えて歌ってみたよ！
ステキでしょ？","I was thinking about you while I was
singing. I hope you liked it!"
8,Talk_110,"うーたいに～～
いくーよ～ ララ ルルル～～","Going ♪de dum♪ to sing...
♪Ya hum de doo!♪"
9,Talk_120,"みんなで歌うと どんどんうまくなるよ～
あしたもいっぱい歌うよ～～",Singing always makes me feel better.
10,Talk_200,"ルルル～♪ルララン～♪
ランラン～ ララ ルルル～ピャーーーーッ♪
は～い ただ今お聴きいただいた曲は
『集いし家族の絆 ～コンチェルト』でした
ご清聴ありがとうございました～！","♪La loo loo! La la lum!♪
♪Lee la la la loo loo. Wheee!♪

Thank you, thank you. I call that piece
\""Birds of a Feather.\""

Thank you for listening!"
11,Talk_201,"パパが帰ってきてくれて うれしい気持ちを
歌にしてみたよ～！","I put my emotions into song to express
how happy I am that my dad came home!"
12,Talk_210,"パパといっしょに歌うから
聞きに来てね～","I'm gonna be singing with my dad.
Why don't you come listen?"
13,Talk_220,"みんなで歌うと どんどんうまくなるよ～
あしたもいっぱい歌うよ～～",Singing always makes me feel better.
