#,Title,JPja,USen
1,"""0002""",着替え,I'd like to change!
2,"""0003""",服が欲しい,I want clothes.
3,"""0004""",淑女のマスク,A Gerudo veil.
4,"""0005""",淑女の服,A Gerudo top.
5,"""0006""",淑女のパンツ,A Gerudo sirwal.
6,"""0007""",お願いします,"Yes, please."
7,"""0008""",けっこうです,"No, thank you."
8,"""0009""",やっぱりいらない,Never mind.
9,"""0010""",お願いします,Please!
10,"""0011""",けっこうです,"No, thank you."
11,"""5500""",はい,Yep.
12,"""5501""",いいえ,Nope.
13,"""5503""",やっぱりやめる,Never mind.
14,"""5508""",ぜんぶ売る,All of them.
15,Com_Talk_00,どの品を買い取ってほしいの？,What would you like to sell me?
16,Com_Talk_01,"？
ルピーになるけど… いい？",That'll be  rupees. Is that OK?
17,Com_Talk_02,ふふ… アナタのお役にたてたかしら？,Hehe... I hope I was helpful.
18,Com_Talk_02b,"ありがとう
ゲルド語なら「サークサーク」ね","Thank you. Or as the Gerudo say...
Sarqso."
19,Com_Talk_02c,"ありがとう
いい買い物させてもらったわ","Thank you. I bought some really nice
things from you."
20,Com_Talk_02d,ふふっ…,Teehee...
21,Com_Talk_04,ふふ…悩む姿も可愛いわね,"Heheh, you make some adorable faces
when you're deep in thought."
22,Com_Talk_05,"さあ どうする？
他にもまだ何かあるかしら？","Well, what do you want to do? Did you
need anything else?"
23,Com_Talk_05b,"他にはもういいの？
遠慮なく私に言ってね","Is that all you needed? Don't be shy—
you can tell me."
24,Com_Talk_05c,"売りたいものがあったら
遠慮せず何でも言ってね","If there's something you want to sell,
don't be shy. Go on and tell me."
25,Com_Talk_05d,"もう終わり？
いくらでも買い取ってあげるわよ","Finished already?
I'll buy as much as you want."
26,Com_Talk_13,"ね？
いくつ？",How many?
27,Com_Talk_14,"が個ね
ルピーでいいかしら？","Let's see... For  of them...
It'll be  rupees. Is that OK?"
28,Com_Talk_15,それは私では扱い切れないわ,"I'm sorry, I don't think I can take that
off your hands..."
29,Com_Talk_16,"それはダメ…服は自分で脱ぐものよ
それとも私に脱がして欲しいの？","Oh, a clothing item? You'll have to take it
off before you sell it to me..."
30,Com_Talk_33,"をひとつだけね？
それならルピーだけどいい？","One, then? That'll be  rupees. 
That work for you?"
31,Com_Talk_35,"を個全部ね？
なら合わせてルピーでどうかしら？","Oh, all of them? That'll be...
rupees! That work for ya?"
32,Near_00,ちょっと 暑いわね…,It's a little hot...
33,Near_01,ちょっと 寒いわね…,It's a bit chilly...
34,Near_02,ここの眺めは最高ね…,This view is the best...
35,Near_03,移動したわね…,"It's moved, huh?"
36,Near_04,もう動かないのかしら,I wonder if it'll come back.
