#,Title,JPja,USen
1,"""0002""",言葉の最後に「ゾラ」？,Formal speech?
2,"""0003""",ミファーって？,Mipha?
3,"""0004""",シド王子って？,Prince Sidon?
4,"""0005""",さようなら,Good-bye.
5,near00,シド王子…！,Prince Sidon...
6,near01,さすが シド王子！,That's our Prince Sidon!
7,talk00,おはよーっ！,Good morning!
8,talk01,こんにちはっ！,Good day!
9,talk02,こんばんはっ！,Good evening!
10,talk03,はいはいっ,"Yes, yes!"
11,talk04,すぅ…すぅ…,Zzz... Zzz...
12,talk05,"あっ！ハイリア人？！
はじめまして！",Oh! A Hylian?! Nice to meet you!
13,talk06,"あっ！あなたゾーラ川で会った人？
本当に ここまで来てくれたのね！","Oh! You're the guy I met at Zora River!
I can't believe you really came!"
14,talk07,"あたし トオン！
シド王子親衛隊の一人！
シド王子の事を考えると
夜も眠れないの…","The name's Tona! I'm a member of
Prince Sidon's fan club.

When I think about Prince Sidon, I can't
sleep at night... I'm sooo tired..."
15,talk08,シド王子…見えるかなぁ…,"Prince Sidon... I wonder if I should
go see him..."
16,talk09,眠くなってきたね,I'm getting sleepy.
17,talk10,"あたしとお話しする？
質問なら いつでもオッケー！","Wanna chat? If you have any questions,
I'm happy to oblige!"
18,talk11,分からないことがあったら何でも聞いて！,"If there's anything you're curious about,
go ahead and ask!"
19,talk12,"シド王子ってのは英傑ミファー様を姉に持つ
ドレファン王のご子息よ！
今のシド王子も最高にイケてるけど
姉のミファー様も素敵な方だったって聞くわ
姉弟そろって素敵だなんて…
あーん羨ましい！
あたしも ヘオンお兄ちゃんの妹じゃなくて
お二人の妹に生まれたかったなー！","Prince Sidon is the Champion Mipha's
little brother and King Dorephan's son!

Prince Sidon is hot stuff right now,
but they say his big sister was a
gorgeous Zora as well.
For both siblings to be so beautiful...
Oh, I'm just so jealous!

Instead of having Cleff for a big brother,
I wish I had been born their royal little
sister instead!"
20,talk13,"ミファー様は 100年前に亡くなった
シド王子のお姉様よ
あたし 100年前は生まれてないから
その辺 よく分かんないんだけど…
言葉の最後に「ゾラ」とか付けてる
100歳以上の人なら詳しいかもね！","Mipha passed away 100 years ago.
She was Prince Sidon's big sister.

I wasn't even born 100 years ago,
so I don't really know what happened
around that time...
But if you talk to someone who speaks
super formally, they're likely over a
century old. They might know more!"
21,talk14,またねっ！,See ya!
22,talk15,ばいばいっ！,Bye-bye!
23,talk16,うんっ！,OK!
24,talk17,じゃねー！,See ya!
25,talk18,"うん！""年を取ってくると
訛って「ゾラ」とか言っちゃうんだろうね
100歳以上の おじさんとか
200歳以上の お爺ちゃんとかなら
100年前のミファー様の事とか詳しいかもね！","Yep! It's a Zora thing. As we age,
we hold ourselves to higher speaking
standards. It's a matter of pride.
So if you find a Zora older than 100,
or maybe even an old Zora who's
over 200...
They might know something about what
happened to Mipha a century ago!"
26,talk19,"そう言えば久しぶりに雨上がったね！
さてさて…","This is the first time I've seen the sun
in a long while! Anyhoo..."
27,talk20,"あなた すごい人だったのね！

シド王子がルッタを鎮めるのを
手伝ったなんて！
…

……

もう黙っちゃって…
謙遜しなくても いいのに！
シド王子のお役に立てたんだから
もっと自慢してもいいのよ？","You turned out to be a really swell guy!


You even helped our Prince Sidon
appease Ruta!

...


...


Look at you, all strong and silent...
You don't have to be so modest!

You were able to help Prince Sidon,
so it's time to be a little boastful,
don't you think?"
28,talk21,"シド王子を手伝ってくれて ありがとうね！

それにしても あの巨大なルッタを
鎮めてしまうなんてさすがシド王子！
ヘオンお兄ちゃんも ちょっとは
シド王子を見習って欲しいわ…！","Thank you for helping Prince Sidon!


That said, for you two to appease the
giant Ruta... Wow! I suppose that's
Prince Sidon for you.
I wish my big brother, Cleff, would follow
Prince Sidon's example..."
29,talk22,"あっ！シド王子が連れてきたハイリア人ね！
はじめまして！","Oh! You're the Hylian that Prince Sidon
brought here, right? Nice to meet you!"
