#,Title,JPja,USen
1,"""0000""",コーガ様？,Master Kohga?
2,"""0001""",カッコ悪い,He's got a dumb belly.
3,Henshin00,お命 ちょうだい！,I'll take your life!
4,Henshin01,あの世で総長に詫びるがいい！,"You can offer your apologies to
Master Kohga in person!"
5,Near00,うふふ…,Ehehe...
6,Talk00,"コーガ様って素敵よねぇ
あのポッコリしたお腹… うっとりしちゃうわ","Isn't Master Kohga just so dreamy?
I could stare at that poochy tummy of his
all day long..."
7,Talk01,"ウソっ知らないの？
いいわ…教えてあげる
コーガ様… それは","What? There's no way you don't know
about him! How could anyone not know
about him..."
8,Talk02,"勇者を倒すため数々のシーカー奥義を会得した
我らがイーガ団の総長のことよ！","He's the leader of the Yiga Clan, master
of countless Sheikah secrets and sworn
enemy of a hero thought long dead!"
9,Talk03,"忘れたとは言わせない！
貴様が倒した イーガ団の総長のことよ！","How dare you forget the name of the
man you defeated! Show him honor,
even in defeat!"
10,Talk04,カッコ悪い…？,A dumb...belly?
11,Talk05,真の美しさを知らぬ おろかなやつめ…,"You filth! You have no appreciation for
true beauty!"
12,Talk06,"コーガ様を倒しただけでは飽き足らず
愚弄するつもりかっ！","So your plan was not simply to defeat
Master Kohga but to mock him as well?"
13,Talk07,"何度でも聞くわ
コーガ様って素敵よねぇ","I'll ask you as many times as it takes!
Isn't Master Kohga really dreamy?"
