#,Title,JPja,USen
1,"""0000""",ください,Sounds yummy.
2,"""0001""",いらない,"No, thanks."
3,"""0002""",いいよ,OK.
4,"""0003""",やっぱやめる,Never mind.
5,"""0004""",はい どうぞ,Here ya go.
6,near00,らっ しゃーせー,Welcome!
7,talk00,"ヘ～～イ

世界最東端の馬宿
ヒガッカレ馬宿へ ようこそ～","Helloooo!


Welcome to East Akkala Stable!
The premiere stable of the east!"
8,talk01,またのお越しを～…,See you around!
9,talk02,ところで お客さん,"By the way, good sir..."
10,talk03,"外はカリカリ中はモチモチ
一口食べれば気力はバキバキ
ヒガッカレ馬宿名物
ヒガッカレまんじゅうは いかがッスか～","The outside is crunchy while the inside
is chewy. Take one bite, and your energy
will go through the roof!
Go on! Try one of our Akkala buns!
They're a delicacy straight from
the East Akkala Stable!"
11,talk04,ありやと～ ございや～す,Thank you soooo much!
12,talk05,いらっしゃ～せ～,Welcome!
13,talk06,"ただ…ヒガッカレまんじゅうは生物なので
大変傷みやすくなっておりやす
なので この場で食べていただきますが
よろしいですか～","Oh, one thing to note... Akkala buns
go bad fast since they're made of
fresh ingredients.
So you'll have to eat it here, that way we
can ensure its quality. That OK?"
14,talk07,それでは10ルピーいただきやす～,"That'll be 10 rupees, please!"
15,talk08,"へへ まいど～
それでは目を閉じて お口を
あ～～～～ん…","Heheh, thanks for your business!
Now then, close your eyes and open
your mouth wiiiiiiiiiiiide..."
16,talk09,またのご利用 お待ちしております～,Come back soon!
17,talk10,"あ～～～お客さん
ルピー足りないじゃないッスか～！","Ohhh, good sir... I'm sorry, but you don't
have enough rupees!"
18,talk11,"はいモグ… モグ…

ゴックン…","Now just MUNCH 'N' CRUNCH!


And down the hatch it goes..."
19,talk12,"どうですか お客さん
美味しかったでしょ～？","So how was it?! Amazing, right?"
20,talk13,"ヒガッカレまんじゅうが
ご入り用でしょうか～？",Care to buy an Akkala bun?
21,talk14,"あれ？おっかし～な～？

気力バキバキに
ならなかったですか～？","Hm? That's odd.


Your energy didn't go through the roof?"
