#,Title,JPja,USen
1,"""0000""",でも行かないと,I'm heading that way.
2,"""0001""",そうなんだ,"Oh, really?"
3,"""0002""",バイバイ,Bye!
4,"""0003""",なんで？,Why?
5,"""0004""",行った,"Yeah, I went."
6,"""0005""",まだ,I haven't gone yet.
7,near00,キャッキャッ！,Gahaha!
8,near01,……,...
9,near02,スー スー,Zzz...
10,talk00,んおはよーコロ,Hmph. Good mornin'.
11,talk01,んこにちわーコロ,Hmph. Hello.
12,talk02,んこばわーコロ,Hmph. Good evenin'.
13,talk03,んすっぽんぽんコロ…,Hmph. Bare naked!
14,talk04,"ん？

あ？

あーっ！

ハイリア人コロ！ ダメ コロ！","Hm?


Huh?


Aaaah!


A Hylian! This is bad!"
15,talk06,んあ～～…眠いコロ…,*yaaaaawn* So sleepy...
16,talk07,…んあっ？！ハイリア人コロ！,...HUH?! A Hylian!
17,talk08,"ハイリア人 この先アブナい！
父ちゃん言ってた！","Papa says...the area up ahead is
dangerous for Hylians!"
18,talk09,"んあっ！行くのか？！
行っちゃうのか？！","WHAT?! You're gonna go?
All the way up the mountain?!"
19,talk10,"そうコロ！
ハイリア人は帰った方がいいコロ！
大人の言う事は聞くゴロー！

って父ちゃん言ってた！
ボクは子供だけど…","That's right! Hylians should go home!


You should listen to grown-ups!
They know what's best!!

...That's what my papa says, anyway.
But hey, what do I know?
I'm just a kid."
20,talk11,また コロッ？,You again?
21,talk12,"だだだって！
この先のゴロンシティは降るコロ！
火山弾！！","B-b-because! Just beyond Goron City,
they're rainin' down from the sky!

Tons of...of magma bombs!!"
22,talk13,"ダ ダ ダ ダ ダメって

火山弾だけじゃなくって
アツも ヤマいコロ…！
ヤマも アツい…？アツも ヤマい…？
どっちコロ？
とにかく危ないって父ちゃん言ってたコロ！","N-n-no! You can't!


It's not just magma bombs you have
to worry about... My papa says the
mountain is burning hot!
It's burning! It's boiling! It's on fire!


Well, anyway... You get my point."
23,talk14,もう食べれないコロむにゃ…,I can't eat another bite... *grumble...*
24,talk15,父ちゃん…むにゃ……,Papa... *grumble*
25,talk16,ボク寝るコロ…,I'm goin' to sleep now...
26,talk17,"旅行コロ？
んなら ゴロンシティには行ったコロ？","Are you sightseeing?
Have you been to Goron City?"
27,talk18,"そそうなのかー！

じゃあ話す事は何も無いコロ！
またねー","Oh. I see.


Then I don't have anything to say.
Bye now."
28,talk19,"そ…そっかー！
じゃあゴロンシティ行ったついでに…
デスマウンテン山頂の裏側で
宝石""掘るといいコロ！
ミンナニ ナイショコロ！","I see! Well, when you go to Goron City,
go to the back of Death Mountain Summit
and dig up some ore!
Just don't tell anybody!"
29,talk20,…んあっ？！いつぞやのハイリア人コロ！,"Huh?! Ah, it's that Hylian from the
other day!"
30,talk21,ゴロンシティには行ったコロ？,Did you go to Goron City yet?
