#,Title,JPja,USen
1,"""0000""",はい,Yep.
2,"""0001""",いいえ,Nope.
3,"""0002""",思ってないです,"Right, right."
4,"""0003""",どうしようかな…,Sounds...weird.
5,"""0004""",ヨソ者？,Beauties?
6,"""0005""",大変ですね,Sounds tough.
7,"""0006""",姫様って？,Princess?
8,"""0007""",大厄災って？,Great Calamity?
9,"""0008""",警備って？,"\""Checkin' out?\"""
10,"""0009""",さようなら,Bye.
11,"""0010""",ツキミって？,Do you know Prima?
12,"""0011""",聞いてきたよ,I talked to Prima.
13,"""0012""",持って来たよ,I got the goods!
14,"""0013""",チェックしてる？,Are you...checkin'?
15,near01,ぶつぶつ…,*mumble mumble*
16,talk00,"おぉ青い炎！""久しぶりに見たなぁ","Whoa! I haven't seen that blue flame in
a long time!"
17,talk01,"旅の途中かな？
トンプー亭には もう泊まった？",Ever stayed at the Ton Pu Inn?
18,talk02,まあ どっちでもいいんだけど…,"Makes no difference to me, but..."
19,talk03,宿を利用しないってことは まさか…,"If you're not staying there, then..."
20,talk04,"このハテノ村に住み着いちゃおうなんて
思ってないよな？","I'm supposed to check out everyone who
comes into town."
21,talk05,だよな,Thought so.
22,talk06,"この村は平和だけど
外は まだまだ物騒らしいな
だからこそ こうして俺が
ツキミさんに言い寄る ヨソ者…
じゃなくて…""村の平和を乱すヨソ者が
入ってこないように警備してるってわけよ","I know things have been peaceful 
recently, but the outside world is
still pretty dangerous, yeah?
So I gotta check and make sure if any
beauties—er, I mean—suspicious
folks have come around here."
23,talk07,"それはちょっと受け入れがたいな
なぜなら恋のライバルが増え…
いや なんでもない なんでもない…","YOUR job is weird.


...Whatever it is you do."
24,talk08,あんたの事でも あるんだけどな…,*sigh*
25,talk09,"その通りよ
こう見えても意外と大変よ？","Yeah. It is a tough job! I'm over here
makin' it look easy."
26,talk11,"雨だろうが夜だろうが
警備をおろそかにしない俺マンサク…","Don't matter if it's rain or dark or
whatever else, I gotta check
everyone out..."
