#,Title,JPja,USen
1,After00,"夫に ついていけば
どんな苦難も乗り越えられる…
そんな気がするんです！","I could withstand any hardship so long
as I am at my husband's side. While we
are together, I fear nothing!"
2,Atacked00,あぁ神様…,Hylia preserve us!
3,Atacked01,助けて…,We were unprepared...
4,Failed00,"まだ めまいがする…
夫は… イムタは無事でしょうか…？","I still feel faint... Is my husband Tye safe,
as well?"
5,Failed01,"ウウゥゥ…
私は どうしちゃったんでしょう？ 
突然魔物に襲われて気が付いたらここで…","The last several minutes are a blur in
my mind.I recall those monsters' ambush, but
everything between then and now is
hazy. I take it I have you to thank?"
6,GoodBye00,"私たち2人で姫しずかという花を探して
旅をしているのです
もちろん魔物がいて危険なのは知っています
私が無理を言ってついてきたんです…
だけど夫といれば どんな苦難も乗り越えられる
そう思えるのです","We are traveling in search of a flower
known as the silent princess, that we
might pluck one for ourselves. I knew the risks of roaming the
countryside with monsters about
when I insisted on accompanying Tye.
But I firmly believe that my husband and
I can withstand any kind of hardship,
so long as we are together."
7,Guardian00,ガーディアンよ！,A Guardian has arrived!
8,Meeting00,"私が無理を言って ついてきたから
夫の足手まといに…
だけど旅先で夫の身に何かあったらと思うと…
どうしても一緒にいたかったの
そして…姫しずかを見つけたら
永遠の愛を誓いたいのです","I do hope I haven't been a burden on my
husband by insisting that I accompany
him on his trek.
But I was so frightened by the idea of
something happening to him that I
couldn't stand idly by at home.
It will all be worth it when we pluck our
own silent princess and I swear my
eternal love to him."
9,Meeting02,"オゼーユ…
足手まといだなんて思っていないよ
オレも おまえと一緒に
世界を回れるだけで幸せなんだよ！","Why, Sorelia... I have never considered
you to be a burden.I couldn't be happier to travel the
countryside with you!"
10,Meeting03,あなた…,"Oh, Tye... Light of my heart..."
11,Near00,助かった…,We are saved...
12,Near01,あなた…,Dearest Tye!
13,PairAtacked00,イムタ…負けないで…,"Stand firm, Tye! You must!"
14,PairAtacked01,お願い…夫を助けて！,"Oh, do save my husband!"
15,PairFailed00,イムタ…死なないで…,Tye... Stay with me...
16,PairFailed01,いやーっ！ あなたーっ！,Nooo! Light of my heart!
17,SavedLv1_00,"夫も無事のようです
本当に ありがとうございました
こちら心ばかりのお礼です","My husband seems to be hale and
hearty. Thank you, from the bottom of
our hearts."
18,SavedLv1_01,"私たちを助けていただいて
本当に ありがとうございました
こんなものでよければ受け取ってください","Thank you for rescuing us from the
clutches of those vile things. I hope
this is a sufficient reward."
19,SavedLv2_00,"お強いのですね
おかげで助かりました
こちら心ばかりのお礼です！","You're exceptionally strong to have dealt
with those fiends. We're more grateful
than we can express!"
20,SavedLv2_01,"一時は どうなることかと思いました
本当に ありがとうございます
こんなものでよければ受け取ってください","I feared what fate had in store for us
until you came along. Thank you so very
much for your aid."
21,SavedLv3_00,"あぁ ありがとうございます！
あのままでは夫も危ないところでした
ぜひ お礼をさせてください！","Thank you... My husband and I would
surely have breathed our last without
your assistance."
22,SavedLv3_01,"このご恩は一生忘れません
本当に ありがとうございました！
ぜひ お礼をさせてください！","Our debt to you is incalculable. I hope
that this goes some way toward
assuaging it."
