#,Title,JPja,USen
1,ClearTerrorEnemy_00,ふぅ…,Phew...
2,ClearTerrorEnemy_01,こわかったー…,That was scary...
3,ClearTerrorEnemy_02,ほっ…,Hohhh...
4,ClearTerrorGuardian_00,びっくりしたー…,That was a shock...
5,ClearTerrorGuardian_01,こわかったー…,That was scary...
6,ClearTerrorGuardian_02,ふぅ…,Phew...
7,NakedPlayer_00,ハダカー,No clothes?!
8,NakedPlayer_01,へんなのー,What a weirdo!
9,NakedPlayer_02,ハダカんぼー,He's got no clothes!
10,TerrorAnimal_00,ひぃーっ！,Noooooo!
11,TerrorAnimal_01,ぴぎゃー！,*whimper*
12,TerrorAnimal_02,たすけてー！,Help me!
13,TerrorArrow_00,やめてー,Stop iiiiit!
14,TerrorArrow_01,ひゃん,Yahh!
15,TerrorArrow_02,やー,Yaah!
16,TerrorBomb_00,わっ？！,Whaaaat?
17,TerrorBomb_01,ひゃっ,Augh!
18,TerrorBomb_02,んっ？！,Hmm?!
19,TerrorEnemy_00,たすけてー！,Help meee!
20,TerrorEnemy_01,ぴぎゃー！,*whimper*
21,TerrorEnemy_02,こわいよー,I'm scaaared!
22,TerrorExplosion_00,わーっ！,Wahh!
23,TerrorExplosion_01,ひゃん,Yahh!
24,TerrorExplosion_02,ぴぃー！,Eee!
25,TerrorFire_00,あちー,It's hot!
26,TerrorFire_01,あついよー,That's hot!!
27,TerrorFire_02,ぴぃー！,Eee!
28,TerrorGuardian_00,ひぃーっ！,Eeee!
29,TerrorGuardian_01,ぴぎゃー！,*whimper*
30,TerrorGuardian_02,こわいよー,I'm scaaared!
31,TerrorHorse_00,ひゃん,Hyahh!
32,TerrorHorse_01,わーっ,Waaah!
33,TerrorHorse_02,きゃ,Yah!
34,TerrorImpulse_00,ぴぃー！,Whoof!
35,TerrorImpulse_01,わーっ！,Waah!
36,TerrorImpulse_02,ひゃん,Yahh!
37,TerrorInsect_00,うわーん！,Uwahh!
38,TerrorInsect_01,ぴぃー！,Eee!
39,TerrorInsect_02,わーっ！,Waah!
40,TerrorLightning_00,わーっ！,Wahh!
41,TerrorLightning_01,ひゃん,Yahh!
42,TerrorLightning_02,こわいよー,I'm scaaared!
43,TerrorSword_00,ひゃん,Yahh!
44,TerrorSword_01,きゃ,Kyah!
45,TerrorSword_02,やっ,Yah!
