#,Title,JPja,USen
1,"""0000""",なんですか？,Me?
2,"""0001""",…,...
3,"""0002""",いいよ,OK...
4,"""0003""",ことわる！,I refuse!
5,"""0004""",わかった,Um...sure.
6,"""0005""",それは ちょっと…,Not happening.
7,"""0006""",目を閉じる,"Well...OK, then."
8,"""0007""",きらい,"No, I don't like you."
9,"""0008""",もしかして？！,Could it be?!
10,"""0009""",どなた？,Nope.
11,Henshin00,ぉ命 ちょうだぃ しますぅ！,Now...time for you to DIIIIE!
12,Henshin01,コーガ様の仇ぃぃぃ！,"Begone, enemy of my maaaaster!"
13,Near00,はぁーぃ！,Helloooo!
14,Talk00,そこの ぉ兄さぁーん！,"Hey, buuuuuddy!"
15,Talk01,ぁぁーん！ かわぃぃーん！,Awwww! You're so cuuute!
16,Talk02,"ねぇーん！""聞ぃてますぅーん？",Heeeey! Are you even liiiiistening?
17,Talk03,"ぁ た し とぉーん…
ぃ ぃ こ と""しなぁい？","Want to spend some...
tiiiiime with meee?"
18,Talk04,"それじゃぁ…
目を閉じて欲しいなぁーん？","Well, theeeen... Can you just clooose
your eeeeyes?"
19,Talk05,"ぁーん どぉしてぇ？

ぁたしのこと きらぃ？
ぉねがぃだから目を閉じてぇーん","Whaaaaa—?! But whyyyyy?


Don't you like meeee? If you doooo,
please cloooose those eyes!"
20,Talk06,"ねぇ？ ちゃんと目を閉じてるぅ？
それじゃぁ… ハイリアの英傑さん","Yaaaay! Are your eyes clooosed now?
Well, theeeen...Hylian Champion..."
21,Talk07,"そぅですかぁ…
それじゃぁ… ハイリアの英傑さん","You're so meeeean. Well, theeeen...
Hylian Champion..."
22,Talk08,ぁたしのこと ぉぼぇてるぅ？,Do you remember meeee?
23,Talk09,さっすがぁ… ハイリアの英傑さん,"That's juuuust what I'd expeeeect...
from the Hylian Champion."
24,TerrorArrow,ぃゃーん！,"Oh, nooo!"
25,TerrorSword,ぃゃーん！,"Oh, nooo!"
