#,Title,JPja,USen
1,"""0000""",ハイリア人だよ,I'm a Hylian.
2,"""0001""",旅の剣士だよ,I'm a swordsman.
3,"""0002""",その歌は？,That song?
4,"""0003""",シド王子って？,Prince Sidon?
5,"""0004""",さようなら,Good-bye.
6,"""0005""",聞きたい,I want to hear it.
7,"""0006""",今はいい,Not right now.
8,"""0007""",モルデンって？,Trello?
9,near00,光鱗が～♪,♪A light scale...♪
10,near01,現るゥ～♪,♪It's hiding...♪
11,near02,セラの滝のォ～♪,♪At Veiled Falls...♪
12,near03,試練～♪,♪A trial awaits...♪
13,near04,カッコイイ！,So dreamy!
14,near05,シド王子～！,Prince Sidon!
15,near06,眠い…,I'm sleepy...
16,talk03,はーい♪ルラチュで～す,"♪Hellooo!♪
I'm Laruta!"
17,talk04,ぐ～…ぷくぷく…,Zzz... *mumble*
18,talk05,"ルラチュ もう寝る時間だし
また後でね～",It's time for bed. I'll see you later.
19,talk06,お話する？,Wanna talk?
20,talk07,お兄ちゃん だれ～？,Who are you?
21,talk08,ハイリア人！カッコイイ！,A Hylian?! Cool!
22,talk09,旅の剣士！カッコイイ！,"A swordsman! A traveling one?!
So cool!"
23,talk10,"でもでも～シド王子のが
もっとカッコイイよ～！ キャッ！","But, ya know, Prince Sidon...
is much cooler! Hee hee!"
24,talk11,天から降りし光鱗が～♪,"♪A gift from the sky...
a scale of light...♪"
25,talk12,セラの足元断ち割れば～♪,"♪Splits the feet...
of a Veiled Falls sight...♪"
26,talk13,"光煌めき試練""現る～♪","♪Your trial awaits...
It's glowing bright...♪"
27,talk14,ばいばーい,Bye-bye!
28,talk15,"シド王子 カッコイイからねー
女の子の憧れの的なんだよー！","Prince Sidon is soooo handsome!
He's what every girl dreams of!"
29,talk16,他に ルラチュに聞きたい事 あるかな？,"Is there anything else you'd like to
ask me about?"
30,talk17,雨が上がってルンルン ルン♪,"The rain stopped!
♪La dee daaa!♪"
31,talk18,"ルラチュお歌 だーい好き！
英傑祭の歌だって ちゃんと覚えたんだから！
…英傑祭の歌聞きたい？","I just looooove singing! I even remember
the song from the Champion Festival!

...Do you want to hear it?"
32,talk19,ふーん だ！,Pfffft!
33,talk20,"は～い
それでは歌います英傑祭の歌～","OK! I'm gonna sing it now!
The Champion Festival Song!"
34,talk21,"ルラチュ歌の中身はよく分かんないけど
次の英傑祭で歌うんだよ！
モルデンさんが英傑祭の準備するんだけど
まだ なーんにもしてないみたい
どうしたんだろ…
準備のこと忘れちゃってるのかな？","I don't really get what the song's about,
but I'm gonna sing it at the next
Champion Festival!
Mr. Trello is supposed to get the festival
together, but he hasn't done anything
for it yet.
I wonder what's wrong with him...
Did he forget that's his job?"
35,talk22,"モルデンさんは
英傑祭を取り仕切る お爺ちゃんだよ
英傑祭で使う光鱗の槍を
代々守ってるんだよー！","Trello is the old man who organizes the
Champion Festival.

His family has been entrusted with
guarding the Lightscale Trident used in
the Champion Festival for generations!"
36,talk23,"あっ！シド王子のお手伝いした…
カッコイイー！
シド王子には負けるけど…

あなたも まあまあだから
ルラチュが お話してあげてもいいよ？","Oh! You're the Hylian who helped our
Prince Sidon! You're sooo handsome!

Your looks still don't compare to
Prince Sidon, of course...

But you're not half bad! In fact...
I wouldn't mind talking with you
for a bit. Hee hee."
37,talk24,る～ らら る～♪,♪La la laaaa!♪
38,talk25,ら～ るる ら～♪,♪La dee dooo!♪
39,talk26,"んむんむ言いながら
あっちに行ったんだけど…
英傑祭の準備大丈夫かな？","He started mumbling and walked over
there in a huff... I wonder if he's upset
about having to prepare the festival."
40,talk27,ルラチュ ちょっと心配…,I'm a little worried about him...
41,talk28,"ルラチュ歌の中身はよく分かんないけど
次の英傑祭で歌うんだよ！
あっ！ そういえばモルデンさん
英傑祭の準備 やっと始めたんだよ
ミファー様とおそろいの槍を
ロスーリさんに作ってもらうんだって！","I don't really know what the song means,
but I'm gonna get to sing it at the next
Champion Festival!
Oh! That reminds me! Trello is in charge
of planning the Champion Festival.

They're even gonna have Dento
make the same spear Mipha had!"
