#,Title,JPja,USen
1,"""0000""",どうしたの？,What's wrong?
2,"""0001""",さよなら,I'll leave you alone.
3,Talk_000,グスッ…グスッ…,*sob* *sniff*
4,Talk_001,"お空の神獣 ヴァ・メドーのせいで…
みんな元気ないの…
モモちゃんのパパはケガしちゃうし…
チューリくんのパパはどっか行っちゃうし…
ママも お姉ちゃん達も妹も
なんだか元気ないし…
グリグリ…何もしてあげらんない…","That Divine Beast Vah Medoh in the sky
is the worst.

Molli's dad got hurt...and Tulin's dad
disappeared.

Mom and Big Sis and my little sis are all
sad.

And I...can't do anything to help."
5,Talk_002,ん…ばいばい……,OK... Bye.
6,Talk_003,"パパがいてくれたらなぁ…
グスッ…","If only Dad were here...
*sob*"
7,Talk_030,スン…,*sniff*
8,Talk_100,"お兄ちゃんが がんばってくれたおかげで
みんな仲良く元気に歌えるようになったよ～！
ありがとね！","Because of what you did, everyone's
happy and singing again!

Thank you so much!"
9,Talk_101,"ホコラって お兄ちゃんしか入れないんだね

そこのホコラも グリグリは入れないんだ…
ざんねん…","So only you can go into those shrines?


I tried sneaking into the one nearby the
other day, but I couldn't get in."
10,Talk_110,ホコラで練習だ～！,Gotta go practice at the shrine!
11,Talk_120,おうちで寝るよ～！,I'm tired. *yawn*
12,Talk_200,"ルールルルー♪ララリー♪
パパの音楽と グリグリ達のお歌だよー
…あれれ？今の音 あってたっけ？
あれれれ？","♪Loo la loo! La la lee!♪
This is Dad's music!
We're all singing along!
Huh? What was that sound just now?
Hmm..."
13,Talk_201,"みんなで楽しく歌えたら
なんでもいいや～♪","As long as everyone has fun together,
I don't care what we sing!"
14,Talk_210,ホコラで練習だ～！,On my way to practice at the shrine!
15,Talk_220,おうちで寝るよ～！,I'm going to go hit the feathers. *yawn*
