#,Title,JPja,USen
1,Atacked00,"こんな時こそ何かいいことを言いたい…
名言集に載るような…","This is my chance to say something
really heroic and memorable!
Something like...
A phrase that would be recorded in
a book of inspirational quotes!"
2,Atacked01,"私の戦う相手は魔物だけではない
今まさに睡魔とも戦っているのだ…","Monsters aren't the only things I fight.
I'm currently battling one of my oldest
and toughest foes... The sleepies."
3,Failed00,"ダントレスは…
私の愛馬は大丈夫だろうか？","Oh, my beloved Dauntless...
My dear horse is every bit an
adventurer as I!"
4,Failed01,"ここだけの話…
本格的な冒険は私はちょっと…","Just between you and me...my idea of an
adventure is more like just wandering
around for a bit."
5,Guardian00,"逃げるぞ！
ガーディアンに見つかったら おしまいだ！","If that Guardian spots us, it's curtains
for us. Exit, stage left!"
6,MSG_Kyu_00,"私はナズビー！
大地駆けるトレジャーハンターなり！
ククジャ谷に伝わる龍の道とやらを探すため
私は丘陵街道に沿って調べているのだ！
ハイヨー！ わが愛馬 ダントレス！
次へ急ごう！","My name is Nazbi, treasure hunter and
adventurer extraordinaire!

My never-ending pursuit of treasure and
adventure has led me to Hilltop High
Road in search of the dragon's road.
They say it's not too far from
Tanagar Canyon.

Heigh-ho, Dauntless, my trusty steed! 
Adventure is calling...
And only we can answer!"
7,MSG_Kyu_00_1,"ククジャ谷に伝わる龍の道とやらを探すため
私は丘陵街道に沿って調べているのだ！
ハイヨー ダントレス！","They say the dragon's road is not too far
from Tanagar Canyon. It's my duty as an
adventurer extraordinaire to find it!
Heigh-ho, Dauntless! We mustn't let
adventure's call go unanswered!"
8,MSG_Kyu_01,"私はナズビー！
大地駆けるトレジャーハンターなり！
ククジャ谷に伝わる龍の道とやらを探すため
丘陵街道に沿って調べているのだが…
考えてみたら丘陵街道そのものが
長く曲がりくねり まるで龍のようじゃないか！
ハイヨー！ わが愛馬 ダントレス！
急ぐぞ！","My name is Nazbi, treasure hunter and
adventurer extraordinaire!

I'm traveling Hilltop High Road in search
of the dragon's road. They say it's not
far from Tanagar Canyon.
Hmm, now that I think about it...
The Hilltop High Road is long and
winding, very much like a dragon itself!
I'm sure it's just a coincidence.
Heigh-ho, Dauntless, my trusty steed!
Adventure beckons!"
9,MSG_Kyu_01_1,"ククジャ谷に伝わる龍の道とやらは
もしかして丘陵街道そのもののこと…？
ハイヨー！ ダントレス！","Could it be that this very Hilltop High
Road is the selfsame dragon's road?

Heigh-ho, Dauntless! A new mystery
awaits! And where there's mystery...
there's adventure!"
10,MSG_Kyu_02,"私はナズビー
大地駆けるトレジャーハンターなり…
…今日は声に張りがないな

私だって ひとりの人間
疲れて休みたくなることもある
マリッタ馬宿で休んで やる気が回復してから
雪原の馬宿へ向かうことにしよう","My name is Nazbi, treasure hu...*huff*
hunter...adventurer...extraordinaire...
*huff* Pardon me... Just...out of breath...
Bold adventurer, I *huff* may be but a
mere *huff* mortal who longs for rest
'ere long... *huff...huff* Ugh...
I'll find my solace at Serenne Stable
and continue toward Snowfield Stable
once I am rested well."
11,MSG_Kyu_02_1,"マリッタ馬宿で しっかり休んだら
雪原の馬宿へ向かうつもりだよ
ハイヨー… わが愛馬 ダントレス…","Slumber awaits me at Serenne Stable,
and then it's on to Snowfield Stable.
Heigh-*huff*, Dauntless, my noble steed!"
