#,Title,JPja,USen
1,ClearTerrorEnemy,フゥゥ…,Phew...
2,ClearTerrorGuardian,コワカッタデース…,That was scary...
3,Near,暑いデース……,So hot...
4,TerrorAnimal,来ナイデクダサーイ！,Get back!
5,TerrorArrow,ヤメテクダサーイ！,Please stop!
6,TerrorBomb,ワォ！,WHOA NOW!
7,TerrorEnemy,ノワアァーッ！,Eeeeeeeeek!
8,TerrorExplosion,ウワァアッ！,Haaaaeeeeee!
9,TerrorFire,燃エタクナイデース！,I don't like fire!
10,TerrorGuardian,ヒャァアーッ！,Hyeeeeeeehh!
11,TerrorHorse,オォット！,Whoa!
12,TerrorImpulse,オオゥ！,Ohhh!
13,TerrorInsect,ハチはニガテデース！,NOT BEES! AHHHH!
14,TerrorLightning,アァッ！,AHHH!
15,TerrorSword,アウッ！,Owww!
16,talk_03,"ワゥ！ ヨクゾ コンナ へんぴナ所マデ
お越しニ ナリマシタネー！","WOW! You came to the middle of
nowhere in this weather just to see me?"
17,talk_26,"コノ辺リ昼間ハ メチャ暑いデスガ
暑さニメゲズ がんばりマース！","This area gets super hot during the day,
but I won't fall to the heat!"
