#,Title,JPja,USen
1,"""0000""",キミは？,Who are you?
2,"""0001""",ここって？,What is this place?
3,"""0002""",さようなら,Good-bye.
4,"""0003""",組長？,The Boss?
5,"""0004""",了解！,Got it!
6,near01,休憩休憩♪,♪Break time!♪
7,talk00,"仕事中は集中してるから
お話なら夜になってからね","I need to concentrate while I'm workin'.
If you wanna talk, come see me when
it's nighttime. "
8,talk01,"わっ びっくりした！

なんだい？","Bah! You scared me!


What is it?!"
9,talk02,ボク？ トンジャガ,Me? I'm Jengo.
10,talk05,"また キミか～
手を止めたくないんだけど…","Oh, it's you again. It's not time for me
to stop workin' yet, ya know..."
11,talk06,トンジャガだよ,I'm Jengo.
12,talk11,"さて…今日も働くゴロ

働いてるときは話しかけないでね
集中してるから…","Well then... Time to work.


Don't talk to me while I'm workin', OK?
I need to concentrate."
13,talk12,仕事仕事♪,"♪Work, work, work!♪"
14,talk13,"やっと休憩ゴロ
腰を落ち着けたら お話ししようゴロ","It's finally break time! We can talk once
I'm good and relaxed."
15,talk14,お話なら座ってからゆっくりね？,"If you wanna talk, lemme sit down
a bit first, OK?"
16,talk16,"見ての通り鉱石を掘る所ゴロ
通称…南採掘場ゴロ","Take a look around. This is where we dig
up ore. We call it the Southern Mine."
17,talk19,"ふぅ…疲れた
やっと ゆっくりお話しができるゴロ
さーて ボクに用なんでしょ？","Heh... I'm exhausted. But now I've got
some time to talk. So what did ya wanna
ask me?"
18,talk20,じゃあね～,See ya later.
19,talk21,"ゴロンシティ出身の ゴロン族ゴロ

ボク達がこうして鉱石を掘れば
ゴロンシティが儲かって みんな幸せゴロ","I'm a proud Goron of Goron City.
If we dig up ore like this, Goron City 
will prosper. Everyone wins!"
20,talk22,はいはい何ゴロ？,"Yeah, yeah. What is it?"
21,talk23,"でも今はデスマウンテン山頂に
トカゲのバケモノが居座っちゃってね
本当なら山頂近くの方が いい鉱石が
取れるんだけどここで採掘してるゴロ
詳しくはゴロンシティの
組長に聞くと いいゴロ","But right now, we've got that lizard
monster sittin' up on Death Mountain.

Normally we can pull up good ore from
near the mountain peak... But for now,
we have to mine here instead.
You should ask the Boss for more details.
He's in Goron City."
22,talk24,"組長ってのはゴロンシティに居る
一番エラい人でブルドーっていう名前ゴロ
ここや他の採掘場も取り仕切ってて
鉱石を全国に売る事を考えた凄い人ゴロ
組長のおかげで ゴロンシティは潤ってるし
みんな頭が上がらないゴロよ","The Boss is the most important Goron
in Goron City! His name is Bludo.

He's the visionary who thought to set up
dig sites here and at Death Mountain so
we can sell the ore we find.
Thanks to the Boss, Goron City is happy
and prosperous. Nowhere else can even
compete! No way, no how!"
23,talk25,"今はデスマウンテン山頂の
トカゲのバケモノも大人しくなったから
安心して採掘できるゴロよ","The lizard monster on Death Mountain
calmed down, so the Boss has instructed
us to start mining this site again!"
24,talk26,他に聞きたい事あるゴロ？,Anything else you wanna ask?
25,talk27,"でも今はデスマウンテン山頂に
トカゲのバケモノが居座っちゃってね
本当なら山頂近くの方が いい鉱石が
取れるんだけどここで採掘してるゴロ
詳しくはゴロンシティの
組長に聞くと いいゴロ","Problem is, there's a lizard monster
on the summit right now.

We can get better ore up there,
but we're stuck mining here for the
time being.
The Boss at Goron City can explain the
whole thing if you're interested."
