#,Title,JPja,USen
1,"""0000""",アクセサリーって？,Accessories?
2,"""0001""",買い取って,I've got things to sell.
3,"""0002""",さよなら,Good-bye.
4,"""5500""",はい,Sure.
5,"""5501""",いいえ,No.
6,"""5503""",やっぱりやめる,Never mind.
7,"""5508""",ぜんぶ売る,I'll sell them all.
8,Com_Talk_00,"ポーチの整理も
ヴァーイのたしなみですものね","Any self-respecting vai would have her
inventory well organized."
9,Com_Talk_01,"でいいのかしら？
それならルピーでいかが？","That's what you've decided on? I can
give you  rupees."
10,Com_Talk_02,"サークサーク！
もう サヴォーク？",Sarqso! Is it already time to say sav'orq?
11,Com_Talk_02b,美しいものでよかったわ,I'm glad it's such a beautiful item.
12,Com_Talk_02c,サークサーク,Sarqso!
13,Com_Talk_02d,"いい品じゃない
サークサーク","What a great item.
Sarqso."
14,Com_Talk_04,"迷うしぐさも ヴォーイを射止める技の1つ
貴女…心得てるわね","Oh, to waver on a decision... That is one
such way to heighten anticipation."
15,Com_Talk_05,"時には大胆に…
それもヴァーイとして美しくあるための秘訣よ","To act boldly when the time is right...
That truly makes a vai beautiful."
16,Com_Talk_05b,"他にもまだある？
美しいものなら嬉しいけど…","Care to sell anything else?
Hopefully something of great beauty..."
17,Com_Talk_05c,"不思議よね貴女にとっては不用品でも
私にとっては嬉しい物だったりするんですもの","It's interesting how one vai's trash 
is another vai's treasure."
18,Com_Talk_05d,"美しいものなら
もっと見せてもらいたいわね","If it's beautiful,
please show it to me!"
19,Com_Talk_13,"？
おいくつかしら？",How many?
20,Com_Talk_14,"を個なら…
ルピーでどうかしら？","So , then?
How does  rupees sound?"
21,Com_Talk_15,"ごめんなさい…
それは ちょっと… お断りしていいかしら","I'm sorry, but I have to decline buying
that. I really am sorry..."
22,Com_Talk_16,"ここで脱ぐのかしら？
それは美しいヴァーイとは言えないわね…","You're going to undress here? Even for
a vai as beautiful as yourself, there are
some societal rules you should follow..."
23,Com_Talk_33,"を1つだけね？
それならルピーでいい？","Just one, right?
In that case, how's  rupees
sound to you?"
24,Com_Talk_35,"を個全部ね？
なら合わせてルピーでどうかしら？","All  of them? Then it'll be
 rupees altogether, OK?"
25,Com_Talk_60,"がお好みなのかしら？
ルピーで貴女のものにできるわよ",That can be yours for  rupees. 
