#,Title,JPja,USen
1,"""0000""",ゴロンシティって？,Goron City?
2,"""0001""",ゲルドの街って？,Gerudo Town?
3,"""0002""",同志？,Brother?
4,"""0003""",さようなら,Bye.
5,"""0004""",他の町は？,Any other towns?
6,near00,ンゴオォォ！,Zzz...
7,near01,ういあ～ …ヒック,*hic*
8,talk00,やぁ！同志よ！,"Hey there, brother!"
9,talk01,"へー…
青い炎なんて初めて見たよ","Well, that's the first time I've seen a blue
flame."
10,talk02,"この村では青い炎を運ぶ行事でも あるのかい？
面白いね！","I heard there's some kind of ceremony
where they carry a blue flame around
here. Sounds wild!"
11,talk06,ムニャムニャ…,Zzz...
12,talk07,…ブヒュゥゥ～,Zzz...
13,talk08,"目を見りゃわかるけど
おまえも世界を旅して回る冒険者だろ？
ゴロンシティとゲルドの街くらいは
少なくとも行ったことあるだろ？","I could recognize a fellow traveler a
country mile away! We share a unique
bond, you and me!
I've recently returned from both
Goron City and Gerudo Town.

You interested in hearing a bit about
my travels?"
14,talk10,おぅ,"Hey, brother."
15,talk11,"俺の行った所でよければ
教えてやろう","Wanna hear about all the places I've
been to?"
16,talk12,…なんだ おまえか,"...Oh, it's you."
17,talk14,"もしかしておまえ行ったことないわけ？

ゴロンシティは ここハテノ村からずっと北…
オルディン地方に あるはずだ…
あっ…あるはずだって言っちゃった！
俺が行ってないこと バレちゃったな…
いや…近くまで行ったには行ったんだけど
大げさじゃなく燃えるように暑くてさ
たどり着く前に引き返してきちゃったんだよ","Goron City is way north of Hateno Village
out in the Eldin region. So hot there,
it burns me just thinking about it!
I had to turn back. I didn't actually make
it all the way to Goron City."
18,talk15,"まさかおまえ行ったことないとか？

ゲルドの街は ここハテノ村からはるか西…
ゲルド砂漠に栄える たぶん魅力的な街だ
あっ…たぶんって言っちゃった！
行ってないことがバレちゃったな…
暑い砂漠を越えはしたけど
ゲルドの街で門前払いを食らっちまったんだ…
後で聞いたんだが
あの街は女しか入れないらしい
今になって思うんだけど
女装でもすりゃ入れたかもなぁ…","Gerudo Town is west of Hateno Village
way out in the Gerudo Desert.

Right when I was about to make my way
into Gerudo Town, the gatekeeper drove
me off...
Wasn't until later that I heard they only
let women in there!

Now, had I known that beforehand, I
wouldn't have trekked all the way across
that stinking wasteland of a desert!
But now I'm here wondering if I could've
actually gotten in there if I'd fooled them
into thinking I belonged..."
19,talk16,"他には そうだなぁ…

まぁ ゾーラの里とリトの村に行かずして
冒険者を名乗るなって俺は言いたいかな
ただしゾーラの里は道中が険しいし
リトの村は ここから遠いって話だから…
あ…！俺がどっちも行ってないこと
バレちゃった？","Other places?


Well, if you've got a taste for adventure,
you don't want to miss out on
Zora's Domain and Rito Village.
The road to Zora's Domain is dangerous,
though. And Rito Village is way far away.
Neither are easy places to get to."
20,talk17,おたがい よい冒険をな！,"See ya, brother."
21,talk18,他に聞きたい事は あるか？,Anything else you're interested in?
