#,Title,JPja,USen
1,"""0000""",お願いします,Please.
2,"""0001""",待って,Wait.
3,"""0002""",さようなら,Good-bye.
4,"""0003""",装備品スタンド,Gear displays.
5,"""0004""",家具,Installations.
6,"""0005""",外構,House exterior.
7,"""0006""",やっぱやめる,Never mind.
8,"""0007""",武器スタンド,Weapon mount.
9,"""0008""",弓スタンド,Bow mount.
10,"""0009""",盾スタンド,Shield mount.
11,"""0010""",ベッド,Bed.
12,"""0011""",そうですね！,That's right!
13,"""0012""",照明,Lighting.
14,"""0013""",お花畑が欲しい,Plant some flowers!
15,"""0014""",木を植えたい,Plant trees!
16,"""0015""",ドア,Door.
17,"""0016""",出せます,I'm ready to pay up!
18,"""0017""",作って欲しい,Build me something.
19,"""0018""",何を？,What?
20,"""0019""",エノキダは？,Hudson?
21,"""0020""",見えました,Yes.
22,"""0021""",表札が欲しい,A sign with my name!
23,"""0022""",払います！,I'll pay your price!
24,"""0023""",払えません…,I can't pay...
25,"""0024""",えっ？！,Huh?!
26,"""0025""",いいですね！,That's good!
27,"""0026""",何してるの？,What're you doing?
28,"""0027""",あなたは誰？,Who are you?
29,"""0028""",ココ買います！,I can buy it!
30,"""0029""",へぇ～,Sounds...dull.
31,"""0030""",用意できた！,I'm ready!
32,"""0031""",開拓？,Clearing land?
33,"""0032""",出します！,I'll pay!
34,"""0033""",無理です…,Impossible...
35,"""0034""",やっぱやめる,Never mind.
36,"""0035""",…出します！,I'll shell out!
37,"""0036""",元気？,You OK?
38,"""0037""",首の御守りって…,That neck charm...
39,"""0038""",えーっと…,Errr...
40,TerrorArrow,危ないわ！,That's dangerous!
41,TerrorBomb,何なの？！,What's that?!
42,TerrorSword,片付けなさい！,Put that away!
43,near00,こことォ…,And here...
44,near01,え～っとォ…,Hrm...
45,near04,スヤ… スヤ…,Zzz...zzz...
46,talk00,"…さて やっと一段落したワね

ところで アナタ…
まだまだイケるって顔 してるわね","So the both of us sort of hit a personal
milestone, huh? Time to kick back and
get LEISURELY, baby!
...Though you look a bit judgmental for
such a fine moment. You're looking at me
like we should both keep working at it."
47,talk02,"フフッ…言わなくても分かるワ
家買っただけで中身はカラッポだものね
いいワ…そのガッツいた目…
ほんと アタシの若い頃 そっくり…
というワケで アタシが家具でも外構でも
何でも5000ルピーで
…と言いたい所だけど アナタなら
100ルピーで作ってあげるワ
お金が用意できたら また話しかけてよ","Heh! You don't even have to say it.
\""Oh, wah, I just bought a house and it's
totally empty and depressing!\""
Oh, sure, that's you to a T. 
I see it in your eyes. Yup, I was just like
you, about a lifetime ago.
So tell you what, lemme help by taking
care of furniture, or the exterior, or 
anything really, for 5,000 rupees.
Actually, no, scratch that. For you?
Let's start at 100 rupees.

Just cruise on by whenever you have
the spending cash and we'll talk."
48,talk03,ハ～イ♪,♪Hi!♪
49,talk04,"ワォ♪""刺激的ね
さて…","Whoa my! ♪Aren't you perky?♪
Well then..."
50,talk05,おっは～～～♪,♪Mornin'!♪
51,talk06,ちゃお～～～♪,♪Hey!♪
52,talk07,ばんわ～～～♪,♪Evenin'!♪
53,talk08,アデュ～♪,♪Farewell!♪
54,talk10,何が欲しいの？,Whatcha want?
55,talk100,"あなたも…急ぐのよ

…若さそれは泡沫

さぁ分かったらお行きなさい 

あなたは自分がやるべき事を
分かってるはずよ","You... I'd advise you not to waste any
time, either.

...Youth. It's just foam on a wave.
Gone before you know it.

So if you get my meaning, you'd better
get moving. I think you know what you 
still need to do."
56,talk101,他に聞きたい事は あるのかしら？,Anything else you want to ask me?
57,talk102,他にご用は？,Need anything else?
58,talk103,"わかったワ
イチカラ村とやらに行けばいいのネ？","OK. So I just need to head over to
Tarrey Town?"
59,talk104,"もう…どっちなの

アタシも出席した方がいいなら
また話しかけて","So...which is it, then? You're addling me.
If you think I should attend, then come
talk to me again, will you?"
60,talk105,"その青い炎…
ハテノ古代研究所の所長さんのじゃない？","The blue flame... Doesn't that belong
to the director of the Hateno Ancient
Tech Lab?"
61,talk106,"その青い炎…
ハテノ古代研究所の プルアお婆様のじゃない？","That blue flame... Doesn't that belong to
Lady Purah from the Hateno Ancient
Tech Lab?"
62,talk107,お困りでしょうから早く持ってったげなさい,"You should probably take it up there
before you cause anyone any trouble."
63,talk108,"その青い炎はハテノ古代研究所の
所長さんが運んでたヤツに間違いないワ","I've definitely seen the director from the
Hateno Ancient Tech Lab carrying that
blue flame."
64,talk109,"その青い炎はハテノ古代研究所の
プルアお婆様が運んでたヤツに間違いないワ","I've definitely seen Lady Purah from
the Hateno Ancient Tech Lab carrying
that blue flame."
65,talk11,どのスタンドかしら？,What kind of mount?
66,talk111,じゃ…,Okey-doo...
67,talk112,じゃ雨だけど…,Okey-doo... Looks like rain...
68,talk113,"ヒマならこのダンス広めてくれない？

じゃ いくワよ？","If you aren't doing anything useful,
why don't you see if you can get this 
dance to catch on? You ready for this?"
69,talk114,"サクラダ工務店社訓！
お顔は クールに…","Bolson Construction! What's our credo?
Any nail could fail..."
70,talk115,心は ホットに！,So don't let your hammer stammer!
71,talk116,"サクラダ工務店社訓！
かなづち トンカン♪","Bolson Construction! What's our credo?!
♪THUNK! ZWIP! Hammer! Saw!♪"
72,talk117,陽気なリズムで！,Good rhythm! Good jaw...b!
73,talk118,"サクラダ工務店社訓！
ノコギリは引いてダメなら…","Bolson Construction! What's our credo?!
If you can't pull the saw..."
