#,Title,JPja,USen
1,Demo126_0_Text004,"とはいえ彼に対する態度に関しては
あの姫と気が合いそうだよ僕","And if you ask me, the whole thing does
seem to be overkill.I think I'm on the same page as the princess
regarding...this boy."
2,Demo126_0_Text006,"しょうがないよ
御ひい様にとっちゃ あいつの存在は……","Oh, give it a rest.That boy is a living reminder of her own failures."
3,Demo126_0_Text007,そう コンプレックスの象徴みたいなもんだから,"Well, at least that's how the princess sees him."
4,Demo126_0_Text015,何言ってんの,Wasn't this your idea?
5,Demo126_0_Text024,……退魔の剣に選ばれし ハイラルの勇者よ,"Hero of Hyrule, chosen by the sword 
that seals the darkness..."
6,Demo126_0_Text025,その たゆまぬ努力と結実せし剣技を認め……,"You have shown unflinching bravery and
skill in the face of darkness and adversity."
7,Demo126_0_Text026,女神ハイリアの名において祝福を授けん……,"And have proven yourself worthy of
the blessings of the Goddess Hylia."
8,Demo126_0_Text027,空を舞い時を廻り黄昏に染まろうとも……,"Whether skyward bound, adrift in time, or steeped
in the glowing embers of twilight..."
9,Demo126_0_Text028,結ばれし剣は勇者の魂と共に……,"The sacred blade is forever
bound to the soul of the Hero."
10,Demo126_0_Text029,さらなる力が そなたと そして退魔の剣に宿らんことを……,"We pray for your protection...and we hope that—that the two of you will grow stronger
together, as one."
11,Demo126_0_Text030,……,""""
12,Demo126_0_Text031,……遥か遠き過去に生まれし退魔の剣よ,"Forged in the long-distant past, the sword
that seals the darkness..."
13,Demo126_0_Text032,勇者と共に ハイラルの守護を担うものよ,"Guardian of Hyrule, ancient steel, forever
bound to the hero."
14,Demo126_0_Text033,女神ハイリアの名において祝福を授けん……,"In the name of Goddess Hylia, I bless you
and your chosen hero."
15,Demo126_0_Text034,海を越え神の創りし黄金を求めん時……,"Over the seas of time and distance, when we need
the golden power of the Goddess..."
16,Demo126_0_Text035,そなたの姿常に勇者と共に在り……,"Our hope rests in you, to be forever by the
hero's side."
17,Demo126_0_Text036,退魔の剣と ハイラルの勇者に さらなる力宿らんことを……,"Again we pray...that the two of you will grow
stronger...and be together as one."
18,Demo126_0_Text037,やれやれ,"Gee, this is uplifting..."
19,Demo126_0_Text038,前途多難みてえだな,She's making it sound like we already lost.
20,Demo126_0_Text039,"「御付の騎士任命の記念に太古の伝説真似てみろ」
って はやし立てたの あんただろ？","You're the one who wanted to designate the
appointed knight with all the ceremonial pomp,
grandeur, and nonsense we could muster!"
