#,Title,JPja,USen
1,Npc_Zora_Hero_talk000,"強くなったね…貴方は本当に強くなった
ミファーの祈りも もっと役に立てるはず","You're so strong...so much stronger
than before. The power of Mipha's Grace
will now recharge much faster."
2,Npc_Zora_Hero_talk010,"今の貴方なら きっと救える
このハイラルと そして… お城で待つ姫様を…","As powerful as you are, I am certain you
can save Hyrule...as well as the princess
who awaits you."
3,Npc_Zora_Hero_talk100,"…やっぱり凄いね
私は何も出来ずに あいつに倒されたのに…","You are truly exceptional. That thing took
my life before I could even fight back."
4,Npc_Zora_Hero_talk110,"今のリンクなら ガノンにだって負けないと思う
私の祈りも貴方を助けるから…","I believe that with the power you've
attained you can defeat Ganon.
My prayers are with you as well."
5,Npc_Zora_Hero_talk120,"だから…救ってあげて
あの人を…","Please, dear friend...save the princess."
6,Npc_Zora_Hero_talk200,もし ゾーラの里に行くことがあったら伝えて,If you ever return to Zora's Domain...
7,Npc_Zora_Hero_talk210,"御父様に「ごめんなさい」って…
",Please tell Father that I am sorry.
8,Npc_Zora_Hero_talk220,シドに「頑張るんだよ」って…,Tell Sidon to believe in himself.
9,Npc_Zora_Hero_talk230,"…そして いつか姫様に
「貴女ともっと色んな話を したかった」って…","And someday, please tell the princess
that I wish I could have told her...
all of the things I never said."
10,Npc_Zora_Hero_talk240,"それから…
ううん何でもない…","As for you, Link...
Well, never mind."
11,Npc_Zora_Hero_talk300,"…リンク
もし… いつかどこかで…","Link. If you happen to, uh..."
12,Npc_Zora_Hero_talk310,貴方が私の日記を見つける事があっても…,"That is to say, if you should find
my diary somewhere..."
13,Npc_Zora_Hero_talk320,絶対に読まないで,DON'T YOU DARE READ IT!
14,Npc_Zora_Hero_talk330,"あ…大きな声出してごめん…
でも… お願い…","Oh! I did not mean to raise my voice.
But I do hope you will respect my wish..."
15,Npc_Zora_Hero_talk400,"…リンク
一緒に魔物を退治した時の事覚えてる？","Link. Do you recall the time we went off
to defeat that monster together?"
16,Npc_Zora_Hero_talk410,"雷獣山に棲みついたライネルのせいで
里の皆が怯えていた時貴方が来てくれて…","The Lynel of Ploymus Mountain
was terrorizing us all. But then
you came along."
17,Npc_Zora_Hero_talk420,二人で一緒に戦って…,You and I fought as one and...
18,Npc_Zora_Hero_talk430,覚えて… ないかな？,Does any of that sound familiar?
19,Npc_Zora_Hero_talk500,"ねえリンク… 100年前の里での想い出
どの位覚えてる？","Link... How much do you remember
of what took place between us
100 years ago?"
20,Npc_Zora_Hero_talk510,"ゾーラの鎧が貴方にぴったりだった理由とか
忘れちゃったかな…","Do you know why that Zora Armor
fits you so perfectly?"
21,Npc_Zora_Hero_talk520,"思い出してほしい事 いっぱいあるけど
思い出せなくても それはしかたのない事…","There are many things I hope you will
remember, but if you can't recall those
memories, I suppose it can't be helped."
22,Npc_Zora_Hero_talk530,でも…私は忘れないよ…,As for me...I shall never forget...
