#,Title,JPja,USen
1,Demo163_0_Text017,"ありがとう……
お蔭で私の魂は解放されて","Hello, Link.Because of your courage, my spirit is now free."
2,Demo163_0_Text018,このルッタも取り戻せた,"And Ruta, as well."
3,Demo163_0_Text019,でも……,Thank you.
4,Demo163_0_Text020,昔の様に遊ぶのは,For I am now allowed by this freedom...
5,Demo163_0_Text021,もう無理みたい……,to be with you once again.
6,Demo163_0_Text022,治癒の力も,"Since I am now a spirit,"
7,Demo163_0_Text023,魂だけになった今の私には,my healing power would be wasted on me.
8,Demo163_0_Text024,もう使えない……,I have no need of it.
9,Demo163_0_Text025,だから貴方に託すね……,So therefore...I would like you to have it.
10,Demo163_0_Text026,"私の力……

ミファーの祈り……",Please accept...Mipha's Grace.
11,Demo163_0_Text027,昨日まで ずっと泣き続けてた……,"Yesterday, I was awash in a pool of tears."
12,Demo163_0_Text028,"魂だけになって ここに囚われて……
これから永遠に一人きりなんだって","I had nearly given up hope and resigned
myself to being trapped here, as a spirit,for the rest of eternity."
13,Demo163_0_Text029,だけど今日……,But now you're here.
14,Demo163_0_Text030,貴方が救ってくれて……,"All this time, my hope..."
15,Demo163_0_Text031,こうして もう一度逢えた,was to see you once more.
16,Demo163_0_Text032,そしてこれからは私の力が貴方の助けになれる,"Promise me that you will not hesitate to call upon my
power if you ever find yourself in need."
17,Demo163_0_Text033,"だから……

もう大丈夫",Knowing that...will let my spirit rest in peace.
18,Demo163_0_Text034,じゃあ行くね……,I must go.
19,Demo163_0_Text035,私とルッタの御役目を果たさなきゃ……,Ruta and I have our roles to fulfill.
20,Demo163_0_Text036,"貴方が あの城でガノンと戦う時の援護……

今度は失敗しないから","We are both honored to be able to play
the role of support.We'll annihilate Ganon together."
21,Demo163_0_Text037,リンク……,Farewell.
22,Demo163_0_Text038,"あの人を……
姫様を……","Save her, Link.Save the princess..."
23,Demo163_0_Text039,助けてあげて……,Save Princess Zelda...
24,Demo163_0_Text040,ふぅー……,""""
