#,Title,JPja,USen
1,"""0000""",お願いします,"Yes, please."
2,"""0001""",けっこうです,"Thanks, but no."
3,"""0003""",やっぱやめとく,Never mind.
4,"""0004""",ハートの器,Heart Container.
5,"""0005""",がんばりの器,Stamina Vessel.
6,"""0009""",やめます,I've had enough.
7,"""0010""",器を選び直す,A different container.
8,"""0011""",はい,Yes.
9,"""0012""",いいえ,No.
10,"""0013""",詳しく教えて,Tell me more...
11,"""0015""",さようなら,Good-bye.
12,"""0017""",返して,Give it back.
13,"""0018""",ハートで返して,Give me a heart.
14,"""0019""",がんばりで返して,Give me stamina.
15,"""0020""",今はいい,I'm all right for now.
16,"""0024""",なんでもない,Ugh...
17,"""0025""",しゃべった？！,You can talk?!
18,"""0026""",器を預ける,Have another one.
19,"""0027""",器を返して,I want one back.
20,near00,…,...
21,talk01,何を恐れているんだ…,What's the worst that could happen?
22,talk04,…後で泣き付いて来ても知らねぇぜ,"Very interesting choice... Just don't
come crying to me later."
23,talk05,"ルピーが足りん…
返して欲しければ120ルピー用意するんだな","I know from swindles, boy, and I can
plainly tell that you don't have the
120 rupees required."
24,talk16,ならば… ここを去れ,Then... What are you still doing here?
25,talk17,おまえか…,You...
26,talk18,"俺にハートの器かがんばりの器を
預けてくれたら100ルピー渡そう
もしも器が必要になったら
どちらでも好きな方を120ルピーで返そう
つまり…差額20ルピーで
ハートの器とがんばりの器を交換できるわけだ
どうだ？悪くない話だろう？
さっそく取り引きといこうじゃないか","It's simple.I'll give you100 rupeesto
take one of yourHeart Containersor a
Stamina Vessel off your hands.
You can have one back for120 rupees.
And if it's not the same one you gave
me, why, I won't tell a soul.
Exchanging aHeart Container for a
Stamina Vessel, or vice versa, for only
20 rupeessounds good, doesn't it?
You must be salivating at the idea, so
let's go ahead and strike our bargain."
27,talk20,ハートの器を返してほしいなら120ルピーだ,"The price to return aHeart Container to
you will be120 rupees."
28,talk21,"ハートの器を預け
100ルピーを手に入れるんだな？","I'll gladly pay you100 rupees""for one
of yourHeart Containers. Is that what
you want?"
