#,Title,JPja,USen
1,Demo209_0_Text000,"ほう謎の声を聞いたとな？
ふむふむ時が満ちたと告げられたか…","Hm? What's this? A voice beckoned you
here? I see. So the time has come."
2,Demo209_0_Text001,"ならば儂は その大いなる試練について
知る限りを伝えるとしよう","I shall now tell you all I know about the
arduous trial that awaits you."
3,Demo209_0_Text002,"この試練は それを解き放つ事ができるか
主の力を試すもの","This trial shall test your courage to
ensure you are worthy of this splendor."
4,Demo209_0_Text003,"これまで磨きぬいた知恵と勇気で
剣の試練に打ち克った その時こそ…","Once you have tempered your soul and
proven your wisdom and courage by
completing the Trial of the Sword..."
5,Demo209_0_Text004,"主が その手に取り戻した剣…
マスターソードは真の輝きを秘めておる","That sword you have reunited with...
the Master Sword...it has yet to realize
its true splendor."
6,Demo209_0_Text005,"既に手に入れた武器や防具は封印されるゆえ
あるがままの姿で敵に立ち向かわねばならぬ","All of your weapons and armor will be
sealed away. You must face your enemies
without the tools you've come to rely on."
7,Demo209_0_Text006,"すなわち剣の試練…
これまでになく苛烈を極める試しとなろう","It is called the Trial of the Sword.
It will challenge you as you have
never been challenged before."
8,Demo209_0_Text007,マスターソードは初めて主の剣となる！,the Master Sword shall truly be yours!
9,Demo209_0_Text009,"…ふむ その表情から察するに
試練に挑む気は充分のようだな","...Hm. Unless my eyes deceive me,
you seem quite willing to take on this
trial. A hero through and through!"
10,Demo209_0_Text010,"ならば主よ
その台座にマスターソードを挿し戻すのだ","Now, Link... Place the Master Sword
in its pedestal."
