#,Title,JPja,USen
1,Demo137_0_Text000,はぁ はぁ はぁ はぁ……,""""
2,Demo137_0_Text001,はぁ はぁ はぁ はぁ……,""""
3,Demo137_0_Text002,はぁ はぁ はぁ……っ……,""""
4,Demo137_0_Text004,っ！……はっ……,""""
5,Demo137_0_Text005,どうして……,How...
6,Demo137_0_Text006,どうして こんな事に……,How did it come to this?
7,Demo137_0_Text009,まさか……,It was...
8,Demo137_0_Text010,"厄災に……
ガノンに奪われるなんて……",Calamity Ganon.It turned them all against us!
9,Demo137_0_Text019,……うぅ……ぅあぁ……ぅあぁああぁ！,""""
10,Demo137_0_Text020,うあぁぁぁぁ……うぅっ……うぅっ……あぁぁぁぁ……,""""
11,Demo137_0_Text021,"神獣が……
ガーディアンが……",The Divine Beasts...The Guardians...
12,Demo137_0_Text022,私達を襲うなんて……,They've all turned against us...
13,Demo137_0_Text023,"ダルケルも リ―バルも ミファーも……
ウルボザも きっともう神獣の中で……","And everyone—Mipha, Urbosa, Revali and Daruk...They're all trapped inside those things..."
14,Demo137_0_Text027,"

私のせいです！
",It's all my fault!
15,Demo137_0_Text028,"封印の力に目覚められず……

ガノンに立ち向かう筈の遺物達まで奪われ……","Our only hope for defeating Ganon is lost all because
I couldn't harness this cursed power!"
16,Demo137_0_Text029,"私が……
私が今までして来た事は……
何の役にも立たなかった……",Everything—everything I've done up until now...It was all for nothing...
17,Demo137_0_Text030,だから大切な人達を！！,So I really am just a failure!
18,Demo137_0_Text031,"民を……
仲間を……
御父様を……",All my friends...the entire kingdom...my father most of all...
19,Demo137_0_Text032,死なせてしまった……,"I tried, and I failed them all..."
20,Demo137_0_Text033,"やっぱり……
私は……",I've left them...all to die.
21,Demo137_0_Text036,はぁ はぁ……,""""
22,Demo137_0_Text037,あっ！,""""
