#,Title,JPja,USen
1,Demo139_0_Text002,"それから……
ミファーの御父上が私達から彼女の事を聞きたいと……","Mipha's father...I believe he would like to hear more about her.
The least we can do is visit him and offer him
some closure."
2,Demo139_0_Text003,"厄災の脅威は去りましたが成さねばならない事や
決して消えない悲しい想いは残されています……","Although Ganon is gone for now, there is still
so much more for us to do.And so many painful memories that we must bear."
3,Demo139_0_Text004,"けれど この国の人々なら きっと昔よりも
素晴らしいハイラルを造る事が出来る……","I believe in my heart, that if all of us work together...we can restore Hyrule to its former glory."
4,Demo139_0_Text005,"だから……
私は その助けになりたいのです",Perhaps...even beyond.But it all must start with us.
5,Demo139_0_Text006,さあ行きましょう,Let's be off.
6,Demo139_0_Text007,またその剣の声が聞こえなくなりました,I can no longer hear the voice inside the sword.
7,Demo139_0_Text008,"私の力は……
100年の封印で枯れ果てたのかもしれません……","I suppose it would make sense if my power had
dwindled over the past 100 years..."
8,Demo139_0_Text009,"でも私……

もう平気です",I'm surprised to admit it...But I can accept that.
9,Demo139_0_Text010,……,""""
10,Demo139_0_Text011,今日は ゾーラの里に向かいます,We'll make our way to Zora's Domain.
11,Demo139_0_Text012,"停止している神獣ヴァ・ルッタの状態を把握……

貯水庫の水位を再確認……","Divine Beast Vah Ruta...looks like it
stopped working.Let's investigate the situation."
