#,Title,JPja,USen
1,Demo664_0_Text000,"戦士達よ
命を賭した任を引受け今日この場に集ってくれた事感謝する","Welcome, warriors! I'd like to thank you for
joining me here today, and for your bravery
in accepting this...fateful task."
2,Demo664_0_Text001,其方達をハイラルの英傑に任じ その衣を与えよう,"I officially appoint you Hyrule's Champions
and bestow upon you this sacred garb."
3,Demo664_0_Text002,その青は我が王家の象徴とされてきた由緒正しき色である,"That blue is a symbol of the Royal Family, one that
has been passed down for countless generations."
4,Demo664_0_Text003,"そして それを仕立てたは……
我が娘 ゼルダ","Those garments you now wear were all crafted by
my daughter, Zelda."
5,Demo664_0_Text004,"ゼルダよ
王家の姫に受け継がれてきた任を全うせよ","Zelda. I trust you with the task only a daughter
of the royal family can fulfill."
6,Demo664_0_Text005,"英傑達の長となり
このハイラルを厄災ガノンの脅威から護り抜くのだ","Lead our Champions, Princess.
And together, protect our kingdom
from the threat of Calamity Ganon."
7,Demo664_0_Text008,"それには様々な機能が備わっている筈なんですが
残念ながら まだ殆ど解明出来ていなくて","It is. Apparently there are more uses for it than we
originally thought. Sadly, we've yet to decipher
all of its secrets."
8,Demo664_0_Text009,"この前御ひい様に見せてもらったけどさ
それ本物みたいな絵が作れるんだよ","The princess showed me something strange recently.
Somehow it can create true-to-life images."
9,Demo664_0_Text010,"すごい……

見てみたいな……","Oh, wow.I would love to see it."
10,Demo664_0_Text014,"ダルケル もうちょっと かがめない？
あんた只でさえデカイんだから","Daruk, can you crouch down a bit? You're as big
as Death Mountain."
11,Demo664_0_Text015,お おう……,""""
12,Demo664_0_Text020,はぃっ……,Right!
13,Demo664_0_Text024,"フン……
これが シーカーストーンね","Hmph. This is the Sheikah Slate, eh?"
14,Demo664_0_Text025,"姫様……
あの……
お願いしてもいいかな……？","Um, Princess...May I ask a special favor of you?"
15,Demo664_0_Text026,？,Hm?
16,Demo664_0_Text030,"表情暗いよ姫さま
もっと笑って","What's with the glum face, Princess?
Gimme a big smile!"
17,Demo664_0_Text031,……,""""
18,Demo664_0_Text032,……ハァ……,""""
19,Demo664_0_Text034,"リーバル
もっとこっち寄って","Revali, move your tail closer to the group."
20,Demo664_0_Text035,やれやれ……,"Ugh, fine."
21,Demo664_0_Text037,"ミファー緊張しすぎ
深呼吸してごらん","Mipha, you look so tense. Deep breaths, OK?"
22,Demo664_0_Text039,すー……はーっ……(字幕非表示）,""""
23,Demo664_0_Text040,"じゃ写すよ
みんな こっち見て",Stay just like that! Here we go!
24,Demo664_0_Text041,笑ってー……,Smiiiile...
25,Demo664_0_Text042,チェッキー♪,"Click, snap!♪"
26,Demo664_0_Text043,ふぅ……,""""
27,Demo664_0_Text044,やっぱりこういう堅苦しいのは向いてねえな,"I tell ya, those formal shindigs really take it outta me."
28,Demo664_0_Text045,うん じゃあその辺で写そうか,All right! This spot should work nicely.
29,Demo664_0_Text046,みんな シーカーストーン見て,"Keep your eyes on the Sheikah Slate, everyone!"
