#,Title,JPja,USen
1,Demo109_1_Text001,"いつの日か貴女の主が
ここを訪れるまで待っていて下さい……","Your master will come for you.Until then, you shall rest safely here."
2,Demo109_1_Text002,"貴女の言う様に長い眠りが彼の記憶を奪ったとしても……

大丈夫
あの人は またきっと貴女の前に現れます","Although the Slumber of Restoration will
most certainly deprive him of his memories,please trust me when I say that I know
he will arrive before you yet again."
3,Demo109_1_Text004,"強うなられたの
姫巫女……",I sense there is great strength in your dedication.
4,Demo109_1_Text016,"デクの樹様……

いつの日か彼が ここを訪れたら伝えて頂けますか？","Great Deku Tree, I ask of you, when he returns,
can you please relay this message..."
5,Demo109_1_Text017,私は……,Tell him I—
6,Demo109_1_Text018,"ハイラルの姫巫女よ……

そなた これからどうするのじゃ？","If I may be so bold...what is it that you
are planning to do next, Princess?"
7,Demo109_1_Text022,"この剣が……

マスターソードが教えてくれました",The Master Sword...I heard it speak to me.
8,Demo109_1_Text023,"私には やる事が……

まだやれる事があります",It seems that my role is unfinished.There is still something I must do.
9,Demo109_1_Text024,さてさて……,"Now, then..."
10,Demo109_1_Text025,"彼の者に聞かせる言葉は
主の口よりこそ紡がれるべきでは無いか？","Words intended for him would sound much better in
the tones of your voice, don't you think?"
11,Demo109_1_Text026,はい,Yes.
