#,Title,JPja,USen
1,Demo135_0_Text000,"王家の姫が代々受け継ぎし
厄災を封印する力……","I come seeking help...regarding this power that has been
handed down over time..."
2,Demo135_0_Text001,"それは祈りに依って目覚める
聖なるもの……",Prayer will awaken my power to seal Ganon away...
3,Demo135_0_Text002,そう聞かされて育ちました……,Or so I've been told all my life...
4,Demo135_0_Text003,……,""""
5,Demo135_0_Text004,けれど……,And yet...
6,Demo135_0_Text005,"母が言っていた身体を満たす霊力も

祖母が耳にしたという精霊の声も","Grandmother heard them—the voices from
the spirit realm.And Mother said her own power would
develop within me."
7,Demo135_0_Text006,"何一つ……
私には感じられない……",But I don't hear...or feel anything!
8,Demo135_0_Text007,"父には何度も叱られました

「それは お前が学者の真似事ばかりやっているからだ」と……","Father has told me time and time again...He always says, \""Quit wasting your time
playing at being a scholar!\"""
9,Demo135_0_Text012,……教えて下さい,Please just tell me...
10,Demo135_0_Text013,"私には……

何が足りないのですか……？",What is it...?What's wrong with me?!
11,Demo135_0_Text014,幼い頃から どんなに頑張っても祈っても……！,I've spent every day of my life dedicated to praying!
12,Demo135_0_Text016,聖なる力が私を訪う事は無かった……,"And still the holy powers have proven
deaf to my devotion."
13,Demo135_0_Text019,でも……,Curse you...
14,Demo135_0_Text023,古代の神縁の この地に縋ってすら……,I've pleaded to the spirits tied to the ancient gods...
