#,Title,JPja,USen
1,Demo119_0_Text004,ふん……,... Hm.
2,Demo119_0_Text005,そろそろ認めるしかないみたいだな……,"After all these years, I simply must admit the truth..."
3,Demo119_0_Text006,あいつは飛べもしない癖に この神獣にやって来て……,"Even without the power of flight,
Link made his way to this Divine Beast..."
4,Demo119_0_Text007,僕には出来なかった事を やり遂げた……,And accomplished something that even I could not...
5,Demo119_0_Text008,"悔しいけど……
完敗だ……",Guess I was wrong about...how lucky he would be.
6,Demo119_0_Text010,"ようし メドー……
狙いを定めたね",Medoh's sights are now set.
7,Demo119_0_Text012,その日まで頑張ってくれよ……,Now we wait for that perfect moment...
8,Demo119_0_Text013,"リンク……

君こそ僕等の要だ","I hope that luck holds out, Link...For everyone's sake."
9,Demo119_0_Text014,"ここからガノンを捉え続けて……
あいつが戦う時奴に強烈な一撃を食らわせるんだ","You'll have a precise bead on Ganon
from this vantage point.And when the time is right,
give him everything you've got!"
10,Demo119_0_Text015,"ま僕とお前は100年もこの時を待ってたんだ……

後少し位 どうって事ないだろ?","""Medoh, we've been artfully patient
for the last 100 years.I doubt you'll suffer a feather
over a few more moments..."
