#,Title,JPja,USen
1,Npc_DungeonPriest_Ge_talk000,"試練を克服され よくぞここまで…
貴方様こそ紛うことなき勇者
今こそ女神ハイリアの名において
ナボリスの証を授けましょう","Your resourcefulness in overcoming this
trial speaks to the promise of a hero.

In the name of the Goddess Hylia,
I bestow upon you this gift...
Naboris's Emblem."
2,Npc_DungeonPriest_Ge_talk003,"3つの証を全て揃えた今こそ
神獣 ヴァ・ナボリスの元へ…","Now that you have collected
three emblems, you must go
to Divine Beast Vah Naboris..."
3,Npc_DungeonPriest_Go_talk000,"試練を克服され よくぞここまで…
貴方様こそ紛うことなき勇者
今こそ女神ハイリアの名において
ルーダニアの証を授けましょう","Your resourcefulness in overcoming this
trial speaks to the promise of a hero.

In the name of the Goddess Hylia,
I bestow upon you this gift...
Rudania's Emblem."
4,Npc_DungeonPriest_Go_talk003,"3つの証を全て揃えた今こそ
神獣 ヴァ・ルーダニアの元へ…","Now that you have collected
three emblems, you must go
to Divine Beast Vah Rudania..."
5,Npc_DungeonPriest_Ri_talk000,"試練を克服され よくぞここまで…
貴方様こそ紛うことなき勇者
今こそ女神ハイリアの名において
メドーの証を授けましょう","Your resourcefulness in overcoming this
trial speaks to the promise of a hero.

In the name of the Goddess Hylia,
I bestow upon you this gift...
Medoh's Emblem."
6,Npc_DungeonPriest_Ri_talk003,"3つの証を全て揃えた今こそ
神獣 ヴァ・メドーの元へ…","Now that you have collected
three emblems, you must go
to Divine Beast Vah Medoh..."
7,Npc_DungeonPriest_Zo_talk000,"試練を克服され よくぞここまで…
貴方様こそ紛うことなき勇者
今こそ女神ハイリアの名において
ルッタの証を授けましょう","Your resourcefulness in overcoming this
trial speaks to the promise of a hero.

In the name of the Goddess Hylia,
I bestow upon you this gift...
Ruta's Emblem."
8,Npc_DungeonPriest_Zo_talk003,"3つの証を全て揃えた今こそ
神獣 ヴァ・ルッタの元へ…","Now that you have collected
three emblems, you must go
to Divine Beast Vah Ruta..."
9,Npc_DungeonPriest_talk000,"その証を3つ集めし者に
新たなる道開かれん…","Collect three emblems to open the path
to a new challenge."
10,Npc_DungeonPriest_talk001,残るは2つ…,Two remain...
11,Npc_DungeonPriest_talk002,残るは1つ…,One remains...
