#,Title,JPja,USen
1,Demo161_0_Text003,"俺はこれからこいつを動かして ガノンの野郎を狙いに行くぜ

おめえがあの城で奴と戦う時 すげえ一発を撃ち込んでやる","I'm gonna take this down the mountain. I'll have a
better shot at Ganon there.And then, once you've made your way into Hyrule
Castle, we're gonna light that thing up!"
2,Demo161_0_Text005,"忘れるなよ……

これからのおめえには俺の護りの力が共に在るって事をな","From this moment forth, the power of protection,
from the depths of my soul, now lives inside you."
3,Demo161_0_Text007,ウォーッ！！,Whoah!
4,Demo161_0_Text009,"じゃあ行きな相棒……

姫さんを頼んだぜ……","Good luck, little guy!And give my regards to the princess."
5,Demo161_0_Text010,"でもよ……
ルーダニアも この通り取り戻せた
これで100年前の仕事だけは きっちり果たせそうだ","The good news is, Rudania is now back
under our control!That means that our century-old Ganon
beat-down plan can finally go into effect!"
6,Demo161_0_Text012,"それから俺の力……
ダルケルの護りを おめえにやるよ
魂になった今の俺には もう使えねえからな

役立ててくれ！","I want to give you something. It's a special power
of mine called Daruk's Protection.It's no good to me now that I'm a spirit...
but it might be useful for you.Here it comes!"
7,Demo161_0_Text013,やったな相棒……,"Great work, little guy!"
8,Demo161_0_Text014,"おめえのお蔭で俺の魂も解放された……

ありがとうよ","I owe you big for this. Because of you, my spirit
is finally free. Can't thank you enough!"
9,Demo161_0_Text015,"しかし面目ねえ……

俺はハイラルを守る事も出来ずやられちまって……","I feel like I should apologize.I was doing all I could to protect Hyrule
when that thing got the best of me."
10,Demo161_0_Text016,あげく おめえにエライ苦労かけてよ,"Sorry that me resting with the rubble
caused such a mess."
11,Demo161_0_Text017,ふんっ！！,Whoah!
