#,Title,JPja,USen
1,Npc_DungeonPriest_HeroZoraRelief_001,"よくぞ来た…

これより示すは其方の内なる力を高める
新たな試練の場所なり
努々侮ることなかれ…","I applaud your courage in coming here.


The locations that will be revealed to
you are of trials that will enhance
the power sleeping within.
Do not let your guard down..."
2,Npc_Musician_AoC_HeroZoraRelief_001,"おや？ あなたは…
ここで何を？","Hm? Fellow traveler...
What brings you here?"
3,Npc_Musician_AoC_HeroZoraRelief_002,まあ旅の目的は人それぞれですね,"I suppose everyone has their own
reasons for traveling."
4,Npc_Musician_AoC_HeroZoraRelief_004,"ああ…詩に登場する まさにその地で
詠えるという贅沢…","Ah, sweet joy! How glorious to sing this
song in the very land it describes..."
5,Npc_Musician_AoC_HeroZoraRelief_005,"師匠が完成させていた…
試練に挑みし英傑ミファーの章
お聴きください","The song my teacher left behind...
There'sa verse about the trials that
Champion Miphaovercame.
Allow me to sing it for you..."
6,Npc_Musician_AoC_HeroZoraRelief_100,"♪水を天へと噴き上げしは""清き湖のルッタ
繰り手にならんとするは""優しき英傑","♪Reaching skywardfrom waters blue.
Ruta's Championa heart true.♪"
7,Npc_Musician_AoC_HeroZoraRelief_101,"聖なる力""高めるべしとの声を聞き
石碑に刻まれし""試練の地を巡らん","♪The hero's powershall grow.
Seek trialsmonuments show.♪"
8,Npc_Musician_AoC_HeroZoraRelief_102,"一つは""光の道を進み
一つは""古代のからくり兵を退け","♪One,find what the light's path shows.
Two,conquer the ancient foes.♪"
9,Npc_Musician_AoC_HeroZoraRelief_103,"一つは""滝に掛かりし光輪をくぐり
聖なる力を高めし英傑""次なる試練に挑まん","♪Three,chase rings of the waterfall.
Champion,the trials call!♪"
10,Npc_Musician_AoC_HeroZoraRelief_201,"私の師匠も おそらくこの地で
先ほどの章を詠ってみたはずです…","I can feel it... My teacher surely sang
this very verse from this very spot..."
11,Npc_Musician_AoC_HeroZoraRelief_202,"ああ…師匠の遺志を継いで詩を完成させ
晴れて詠う事ができたなら…","I wish nothing more than to carry on my
teacher's dream to complete and perform
this special song."
12,Npc_Musician_AoC_HeroZoraRelief_203,"そのためにも私は英傑たちの事を
よく知っておきたい…","To do so, I must learn all there is to know
about the Champions of old..."
13,Npc_Musician_AoC_HeroZoraRelief_204,"ありがたい事に ゾーラの里の王と王子から
英傑の逸話をお聞きする事ができました","Thankfully,the Zora king and prince
shared memories of their Champion
with me."
14,Npc_Musician_AoC_HeroZoraRelief_205,"完成させた詩を この空の下で詠う事…
それが私の旅の目的です","To sing the completed song under this
sky that my teacher so loved...that is
the end goal of this long journey."
