#,Title,JPja,USen
1,Demo117_0_Text001,だが……,""""
2,Demo117_0_Text005,うっ……,""""
3,Demo117_0_Text020,やったぞ！,"Well done, Link!"
4,Demo117_0_Text021,バリアが消えた！,That thing is history!
5,Demo117_0_Text022,"すまない
俺は奴の砲撃でケガしちまった","Bad news, Link.It looks like I got hit pretty good back there..."
6,Demo117_0_Text023,悪いが飛行訓練場へ戻らせてくれ,I think...I think I need to get back to the Flight Range.
7,Demo117_0_Text024,"心配するな
かすり傷だ……",I just hope that...I can make it back...
8,Demo117_0_Text025,お前は すぐメドーへ向かえ,You head down to Medoh.
9,Demo117_0_Text026,リンク！,Good luck!
10,Demo117_0_Text027,頑張れよ！,It's all you!
