#,Title,JPja,USen
1,C03-0,"おい！！！！！！
","Hey!
"
2,C03-1,"お前誰だ？
俺様の昼寝場で何をしている？","Who the heck are you? And what are you
doing in my napping spot?!"
3,C04-0,ん？！,Wait a minute...
4,C05-0,"お前が腰につけているやつ…
それは… もしかして… シーカーストーンか？","That thing on your hip... Is that...
Could it be a Sheikah Slate?"
5,C06-0,シーカーストーン… ということは…！,"If it's a Sheikah Slate...
Then that means..."
6,C06-2,"うおーーラッキー！！

捜してた奴が
自ら俺様のアジトに迷い込むとはなぁ！","What luck! My scouts are out in the field
looking high and low, but you just
wander into my hideout!"
7,C06-4,"お前っ！！
俺達が捜していたリンクって奴かっ！！","Yeah, IT'S YOU! You're that Link guy
I've been looking for!"
8,C07-0,"おっと失礼
俺様のイカした名を教えてやろう","Oh, excuse me.
I haven't introduced myself yet."
9,C08-0,"イーガ団の…
総長…","I am the leader...
Of the Yiga Clan!"
10,C08-1,"強く！
たくましい男！","The strong!
The burly!!"
11,C08-2,それがこの俺っ！,"The one!!
The only!!!"
12,C10-0,"コーガ様だ！

覚悟しな！！！","MASTER KOHGA!!!
Now, prepare yourself!"
