#,Title,JPja,USen
1,Demo116_0_Text003,"100年振りのハイラルか……
悪かねえ景色だ……
どうやら我が故郷も健在みてえだな","Hyrule looks pretty good from up here...
even after a hundred years.The ol' rolling grounds sure are a sight for sore eyes."
2,Demo116_0_Text005,"へっ ホントに……

悪かねえ景色だ","Hey! Well look at that!Still going strong, indeed!"
3,Demo116_0_Text006,"ようし これでいい……

いつでも ガノンの野郎に一発かませるぜ","Well, that oughta do it!We're set here, now we just
gotta wait for the perfect shot."
4,Demo116_0_Text007,"リンクが奴と戦う時 このルーダニアのドデカい一撃を
ガノンに お見舞いするって寸法だ……","Once Link is in the castle, Rudania will unleash
an epic blast.Ganon won't know what hit 'im!"
5,Demo116_0_Text008,あぁー……,Ahh...
6,Demo116_0_Text009,ふん！,""""
7,Demo116_0_Text010,あ……,Ah...
8,Demo116_0_Text011,あぁっ……っ！,Ahh...!
9,Demo116_0_Text012,ははっ……あはははっ……！,Hahah...Ahahahah...!
10,Demo116_0_Text013,あははははっ……ははははははっ！！,Yeah! Yeah!
11,Demo116_0_Text015,ん！,""""
12,Demo116_0_Text016,大厄災の後 ゴロン族は どうなったかねえ？,"I wonder how the Gorons fared
after the Great Calamity."
13,Demo116_0_Text017,"皆無事で元気なら良いんだが……

","I sure hope everyone down there
is still going strong after every—"
