#,Title,JPja,USen
1,Demo128_0_Text000,今日は付き添わなくて良いと伝えたはずです,"I thought I made it clear that I am not
in need of an escort."
2,Demo128_0_Text001,"いくら国王の命令であっても
当の私が護衛など必要無いと言っているのです","It seems I'm the only one with a mind of my own.I, the person in question, am fine, regardless
of the king's orders."
3,Demo128_0_Text002,城に戻り父にそう伝えて下さい,"Return to the castle.And tell that to my father, please."
4,Demo128_0_Text003,……んっ……,""""
5,Demo128_0_Text005,付いて来ないで下さい！,And stop following me!
6,Demo128_0_Text008,はっ……,""""
7,Demo128_0_Text009,っ……,""""
8,Demo128_0_Text013,"

やはり反応しない……",Nothing. Just as I thought.
9,Demo128_0_Text014,"この型の遺物は退魔の剣に選ばれた者の為の施設……
それは間違いないけれど","Hmm...It appears that this structure was designed to be
exclusively accessed by the sword's chosen one."
10,Demo128_0_Text015,肝心の起動方法が解らない……,"But designs can always be worked
around, at least I hope."
11,Demo128_0_Text016,どうすれば この中に入る事が……,How do I get inside...?I need to activate it somehow.
