#,Title,JPja,USen
1,Npc_DungeonPriest_HeroRitoRelief_001,"よくぞ来た…

これより示すは其方の内なる力を高める
新たな試練の場所なり
努々侮ることなかれ…","I applaud your courage in coming here.


The locations that will be revealed to
you are of trials that will enhance
the power sleeping within.
Do not let your guard down..."
2,Npc_Musician_AoC_HeroRitoRelief_003,"おや？ いつからそこに…
気が付きませんでした","Hm? How long have you been here?
I didn't even notice your arrival!"
3,Npc_Musician_AoC_HeroRitoRelief_004,"また お会いしましたね
どうやら私…独り言を聞かれてしまいました","Ah, we meet again! And it seems you
caught me...well, talking to myself."
4,Npc_Musician_AoC_HeroRitoRelief_100,"♪風を味方に巡りしは""蒼き空のメドー
繰り手にならんとするは""疾き英傑","♪Wind's ally soarsthe land of cloud.
Medoh's Champion,swift and proud.♪"
5,Npc_Musician_AoC_HeroRitoRelief_101,"ああ…実際の石碑を目の前にして
詩を詠えるという幸せ…","Ah, sweet joy! How glorious to sing this
song in front of the realmonument..."
6,Npc_Musician_AoC_HeroRitoRelief_102,"聖なる力""高めるべしとの声を聞き
石碑に刻まれし""試練の地を巡らん","♪The hero's powershall grow.
Seek trialsmonuments show.♪"
7,Npc_Musician_AoC_HeroRitoRelief_103,"一つは""炎をまといし龍の角を射抜き
一つは""疾風と成りて光輪をくぐり","♪One,shoot the flame dragon's horn.
Two,race down a peak rings adorn.♪"
8,Npc_Musician_AoC_HeroRitoRelief_104,"一つは""四つの的を刹那に射る
聖なる力を高めし英傑""次なる試練に挑まん","♪Three,shoot four targets to win.
Champion,the trials begin!♪"
9,Npc_Musician_AoC_HeroRitoRelief_105,"師匠が完成させていた…
試練に挑みし英傑リーバルの章
お聴きください","The song my teacher left behind...
There'sa verse about the trials that
Champion Revaliovercame.
Allow me to sing it for you..."
10,Npc_Musician_AoC_HeroRitoRelief_201,あの神獣を繰りし者達の勇姿…,"The confidence it must have taken to
master aDivine Beast... How inspiring."
11,Npc_Musician_AoC_HeroRitoRelief_202,"ああ…師匠は私に夢を託してくれました
それは未完の詩を完成させるという夢…","My teacher's dream is now mine to fulfill.
Anunfinished song weighs heavily on
a bard's soul... I won't allow it."
12,Npc_Musician_AoC_HeroRitoRelief_203,"その夢を実現するには英傑たちの事を
知る必要があるのですが…","But in order to see this dream to fruition,
I must learn more about the Champions
of long ago..."
13,Npc_Musician_AoC_HeroRitoRelief_204,"詩の完成を目指す私にとっては
生まれ故郷でさえ旅の通過点に過ぎません","Yet this unfinished song still pulls at
my heart. And so, my hometown is but
a stopping point on this journey of mine."
14,Npc_Musician_AoC_HeroRitoRelief_205,"リトの村のテバと族長のカーンから
英傑の話を聞けたのは幸いでした","Thankfully,Teba and theRito Village
elder,Kaneli, told me some wonderful
stories of the Rito Champion."
